CTE,dCTE,curvature,dCurvature,HeadingError,steerAngle
0.234042799613026,-0.0025767982631624,0.0007211753257357,-4.91632202108806e-05,-0.00544127632421476,-0.027
0.231830346631662,-0.00221245298136447,0.000680205002883327,-4.09703228523727e-05,-0.00795121804951893,-0.027
0.228605363355149,-0.00322498327651261,0.000631066525178698,-4.91384777046289e-05,-0.00490245287566549,-0.027
0.226606195185546,-0.00199916816960338,0.000600090317228717,-3.09762079499807e-05,-0.00619033850402639,-0.027
0.22409003888262,-0.00251615630292518,0.000580788409434864,-1.93019077938532e-05,-0.00537444742459764,-0.027
0.221902095174639,-0.00218794370798109,0.000565095357569251,-1.56930518656132e-05,-0.00664866449795509,-0.027
0.219202818838123,-0.0026992763365159,0.000546263519590809,-1.88318379784419e-05,-0.0058179141493791,-0.027
0.216838505646841,-0.00236431319128225,0.000527431499674198,-1.88320199166108e-05,-0.00604832287830542,-0.027
0.214387719985655,-0.00245078566118598,0.00051173801570496,-1.56934839692381e-05,-0.00623413873990164,-0.028
0.211856497395512,-0.0025312225901428,0.000492905679182308,-1.88323365226523e-05,-0.00525408544685296,-0.028
0.209730825031816,-0.00212567236369607,0.000477211935863935,-1.56937433183734e-05,-0.00662312106069562,-0.028
0.207044215643395,-0.00268660938842163,0.000458379287548811,-1.88326483151233e-05,-0.00456292565957156,-0.028
0.205190460009589,-0.00185375563380544,0.000442685280973766,-1.56940065750452e-05,-0.00472397576037342,-0.028
0.203266745827536,-0.00192371418205309,0.000423852304016965,-1.88329769568011e-05,-0.00490980613412467,-0.028
0.201275616737086,-0.00199112909045035,0.000405019130853272,-1.88331731636926e-05,-0.00508753132524514,-0.028
0.199218260711779,-0.00205735602530654,0.00038935746080996,-1.56616700433128e-05,-0.00522944419146176,-0.028
0.197099775834131,-0.00211848487764871,0.000377217577214476,-1.21398835954832e-05,-0.00433287380821623,-0.028
0.195340071648819,-0.00175970418531196,0.000371865223288279,-5.35235392619713e-06,-0.00552749513975259,-0.028
0.193101488438713,-0.00223858321010553,0.000365451990288814,-6.41323299946568e-06,-0.00342024828385223,-0.028
0.191712392202546,-0.00138909623616748,0.000359038770021122,-6.41322026769171e-06,-0.00478116251844385,-0.028
0.189776558582383,-0.0019358336201625,0.000353694429679844,-5.34434034127796e-06,-0.00370357002873695,-0.028
0.188273308196324,-0.00150325038605933,0.000347281234369225,-6.41319531061917e-06,-0.00385419873833515,-0.028
0.186713564187399,-0.00155974400892522,0.000341936915621764,-5.34431874746116e-06,-0.00292114660425608,-0.028
0.185519457028459,-0.00119410715893953,0.000335523747485214,-6.41316813654986e-06,-0.00306671478686649,-0.027
0.184270813463862,-0.00124864356459722,0.000330179452276921,-5.34429520829277e-06,-0.00424238056389709,-0.027
0.182550836590012,-0.00171997687385025,0.00032376631280901,-6.41313946791138e-06,-0.00332642074032236,-0.027
0.181198395202091,-0.00135244138792087,0.000317353188479851,-6.41312432915828e-06,-0.0011977026725995,-0.027
0.180701959801685,-0.000496435400405421,0.00031200893093314,-5.34425754671085e-06,-0.0046333166450126,-0.026
0.178829789311661,-0.00187217049002439,0.00030370220247547,-8.30672845767057e-06,-0.00144307028632223,-0.026
0.178235154620741,-0.000594634690920137,0.000277070604202035,-2.66315982734347e-05,-0.00154722609880725,-0.025
0.177597122975338,-0.000638031645402659,0.00023769051589872,-3.93800883033154e-05,-0.00392320638039911,-0.025
0.176012150745056,-0.00158497223028198,0.000204858681141852,-3.28318347568679e-05,-0.00173507228820963,-0.024
0.175303353839231,-0.00070879690582562,0.000165430141361326,-3.94285397805258e-05,-0.00181355282821993,-0.023
0.17456809891658,-0.000735254922650641,0.000125939075971897,-3.94910653894291e-05,-0.0018751055871199,-0.023
0.173811755936907,-0.000756342979673363,9.29243020964793e-05,-3.30147738754176e-05,0.0003577616490677,-0.022
0.173949206357853,0.000137450420946844,5.29082127459854e-05,-4.00160893504939e-05,-0.00194398709961502,-0.022
0.173169211999246,-0.0007799943586074,1.71419752612412e-05,-3.57662374847442e-05,-0.00195648823154865,-0.021
0.172386132636068,-0.000783079363177952,1.12370922267182e-05,-5.90488303452307e-06,0.00135887044635424,-0.021
0.17293237156079,0.00054623892472247,4.86107299278413e-05,3.73736377011231e-05,-0.00194261170346705,-0.021
0.172160533150693,-0.000771838410097564,8.87227158741073e-05,4.01119859462661e-05,0.000360168587769327,-0.02
0.172311240388689,0.000150707237995595,0.000127628596844237,3.89058809701301e-05,0.000408646397459578,-0.02
0.172482192659948,0.000170952271259794,0.000116674731377478,-1.09538654667595e-05,-0.000767759387632128,-0.02
0.172181335534671,-0.000300857125277054,6.24606766552508e-05,-5.42140547222272e-05,0.000493302629451853,-0.019
0.172381221878858,0.000199886344186689,9.19543379567552e-06,-5.32652428595753e-05,0.00155066672635662,-0.019
0.173002247684941,0.000621025806083059,2.71886561314915e-05,1.7993222335816e-05,0.000502557248323487,-0.019
0.173199914089091,0.000197666404149893,8.39837987244875e-05,5.6795142592996e-05,0.00151876553071062,-0.019
0.173802567808498,0.000602653719407292,0.00012897988322348,4.49960844989928e-05,0.000434817100830487,-0.018
0.173966367189037,0.000163799380538815,0.000182557471184265,5.35775879607843e-05,0.00140902822778055,-0.018
0.174519006357471,0.000552639168433872,0.000227077368512295,4.45198973280301e-05,0.000290082158781735,-0.017
0.174617250763768,9.82444062969101e-05,0.000280430723472075,5.33533549597807e-05,0.00349419672725798,-0.017
0.17599671345128,0.00137946268751199,0.000324858870454651,4.44281469825753e-05,6.83523769332006e-05,-0.017
0.17599777728006,1.06382877992917e-06,0.000378148896803933,5.32900263492828e-05,0.00095856912075043,-0.016
0.176356651680431,0.000358874400371384,0.000431422077949462,5.32731811455289e-05,0.0030541662698525,-0.016
0.177553986724775,0.00119733504434411,0.00047464914425968,4.32270663102179e-05,-0.000425765392630617,-0.015
0.17735100900189,-0.000202977722885161,0.000465468492914241,-9.18065134543962e-06,0.00268311020818285,-0.015
0.17839813298192,0.00104712398003026,0.000430655518638109,-3.48129742761315e-05,0.000251668810796191,-0.015
0.178468807650736,7.06746688159121e-05,0.000388875964634988,-4.17795540031208e-05,0.00234859503438734,-0.015
0.179385048210737,0.000916240560000919,0.000354055317194827,-3.48206474401611e-05,0.00117698511090825,-0.015
0.179828841909041,0.000443793698304329,0.000312263348198032,-4.17919689967952e-05,-0.000197414140493901,-0.015
0.179730697451228,-9.81444578130319e-05,0.000270460094287096,-4.18032539109356e-05,0.00195043335620704,-0.015
0.180496804451643,0.000766107000414545,0.000235611084209613,-3.48490100774836e-05,0.00186078451721594,-0.015
0.181226049024864,0.000729244573220822,0.000193767170770872,-4.18439134387405e-05,0.00176968042063275,-0.015
0.18192339253408,0.000697343509215881,0.000158861579782556,-3.49055909883165e-05,0.00170748909311669,-0.015
0.182595933035067,0.000672540500986973,0.000116888432506512,-4.19731472760437e-05,-0.00166617927061952,-0.015
0.181923705203448,-0.000672227831618438,8.17394350114107e-05,-3.51489974951014e-05,0.00161460016188031,-0.015
0.182564449349355,0.000640744145906674,3.87097651908933e-05,-4.30296698205174e-05,0.00158939404930558,-0.015
0.183198590342302,0.00063414099294698,1.13629281884624e-06,-3.7573472372047e-05,0.00158215404363449,-0.015
0.18383177104907,0.000633180706768155,2.2493381037139e-06,1.11304528486766e-06,0.00386000469536635,-0.015
0.185374516385981,0.0015427453369109,2.46623057347519e-07,-2.00271504636638e-06,0.0015836852408434,-0.015
0.186007993329022,0.000633476943041056,2.9435560670929e-06,2.69693300974538e-06,0.00158293206882854,-0.015
0.186640950642414,0.000632957313391858,6.07905513367318e-06,3.13549906658028e-06,0.00158082575038238,-0.015
0.187272918006759,0.000631967364344899,8.64385893334809e-06,2.56480379967491e-06,0.0015780683918557,-0.015
0.18790346428407,0.000630546277310962,1.17072228103105e-05,3.06336387696237e-06,0.00385017520950665,-0.015
0.18944134191613,0.00153787763206004,1.47641398938556e-05,3.05691708354514e-06,0.00156773387603204,-0.015
0.190067635053858,0.000626293137728273,1.73091152729554e-05,2.54497537909975e-06,0.00486919937269936,-0.015
0.192016735921954,0.00194910086809616,2.03613926091703e-05,3.05227733621492e-06,0.00155365094128257,-0.015
0.192636986650076,0.000620250728122301,2.29040477862193e-05,2.54265517704905e-06,0.00382241017757906,-0.015
0.194162796533566,0.00152580988348952,2.5954505326922e-05,3.05045754070273e-06,0.00153515879832739,-0.015
0.194775275516976,0.000612478983410186,2.90556322581795e-05,3.10112693125743e-06,0.00379983190901295,-0.015
0.196292227408704,0.00151695189172818,3.75448602945394e-05,8.48922803635993e-06,0.00151146013341136,-0.015
0.196893903368228,0.000601675959523956,5.70331561434102e-05,1.94882958488708e-05,0.00479756226148786,-0.015
0.198811897290363,0.00191799392213446,7.33233141851937e-05,1.62901580417835e-05,0.00374278332113237,-0.015
0.200301902937922,0.00149000564755949,9.28337847091138e-05,1.95104705239201e-05,0.00370621694843515,-0.015
0.201776931420563,0.00147502848264072,0.000109076103313137,1.62423186040228e-05,0.00242754082486518,-0.015
0.20274136002881,0.000964428608246803,0.000128555669717708,1.94795664045715e-05,0.00361743521507385,-0.015
0.204178478330959,0.00143711830214938,0.000148027571034383,1.94719013166745e-05,0.0035571487837896,-0.015
0.205591626808757,0.00141314847779744,0.000164250271336638,1.62227003022549e-05,0.0045312170481554,-0.015
0.207394960415427,0.00180333360667079,0.000183714254614339,1.94639832777014e-05,0.00342488025868354,-0.015
0.208752524869396,0.00135756445396817,0.00019993223318489,1.6217978570551e-05,0.00335545620747696,-0.016
0.210078476902533,0.00132595203313698,0.000219392006739986,1.94597735550957e-05,0.00429517527180717,-0.016
0.21178475747407,0.00170628057153779,0.000235607315686581,1.62153089465958e-05,0.00318225889669543,-0.016
0.213037716676059,0.00125295920198865,0.000255064573099427,1.94572574128454e-05,0.00638381946898309,-0.016
0.21557532820759,0.00253761153153151,0.00025671089556674,1.64632246731349e-06,0.00296320776783893,-0.016
0.216745873794762,0.00117054558717181,0.000231788879312571,-2.49220162541697e-05,0.00390704366570943,-0.016
0.21829560387292,0.00154973007815778,0.000201243484973411,-3.05453943391601e-05,0.00506546721118972,-0.016
0.220306614155417,0.00201101028249734,0.000175779991415647,-2.54634935577639e-05,0.00374804020606906,-0.016
0.221795793473405,0.00148917931798742,0.000145206570497118,-3.05734209185284e-05,0.00595710551049339,-0.016
0.22417098383365,0.00237519036024544,0.000119704571070839,-2.55019994262787e-05,0.00260247512295164,-0.016
0.22520258118761,0.00103159735396016,8.90448865827935e-05,-3.0659684488046e-05,0.00586631911642166,-0.016
0.227544827377615,0.00234224619000492,5.82288387087524e-05,-3.08160478740411e-05,0.00252751203496787,-0.015
0.228552217171559,0.00100738979394316,3.20995077199367e-05,-2.61293309888156e-05,0.00581967317996318,-0.015
0.230879383163903,0.00232716599234462,4.24658684182519e-06,-2.78529208781116e-05,0.00581283459241178,-0.015
0.233205850220538,0.00232646705663439,1.97317643767029e-05,1.54851775348777e-05,0.00353997787245375,-0.015
0.234626373918622,0.00142052369808432,5.17693906461479e-05,3.2037626269445e-05,0.00480784053790523,-0.015
0.236549948838244,0.00192357491962181,7.6097307085496e-05,2.43279164393481e-05,0.00585880260156418,-0.015
0.238900350985734,0.00235040214749041,2.53195930130837e-05,-5.07777140724123e-05,0.00588640708770899,-0.014
0.241256411264876,0.00235606027914168,2.88326700784343e-05,3.51307706535059e-06,0.00588320510415841,-0.014
0.243606876730459,0.00235046546558282,9.71543271893633e-05,6.8321657110929e-05,0.00482955197465473,-0.014
0.24552596114729,0.00191908441683161,0.000172780981320451,7.56266541310881e-05,0.00579430795798774,-0.013
0.247832265859169,0.00230630471187884,0.000235140713101042,6.23597317805903e-05,0.00571838064226954,-0.012
0.25010042003908,0.00226815417991094,0.000309724605605126,7.45838925040841e-05,0.00559796422956277,-0.012
0.252319379169685,0.0022189591306046,0.000384187328360913,7.44627227557873e-05,0.00544558018123004,-0.011
0.254476173932397,0.00215679476271291,0.000446190937510883,6.20036091499701e-05,0.00529417372343044,-0.01
0.256562664167569,0.00208649023517177,0.000520560600740031,7.43696632291481e-05,0.00508318223696069,-0.009
0.258564802798947,0.0020021386313781,0.000582516293529446,6.19556927894151e-05,0.0048829361928896,-0.008
0.260474499073084,0.0019096962741364,0.000656847614805123,7.43313212756766e-05,0.00689519643962416,-0.007
0.263188233477604,0.00271373440452,0.000718780990425744,6.19333756206208e-05,0.00333768629468534,-0.006
0.264463417218395,0.00127518374079127,0.000788071031978258,6.92900415525146e-05,0.00403604481331776,-0.005
0.266028238007902,0.00156482078950654,0.000646975221698932,-0.000141095810279326,0.00371669400517843,-0.004
0.267484027169397,0.00145578916149591,0.000448918897014979,-0.000198056324683953,0.00352511376785236,-0.003
0.268869237098971,0.00138520992957331,0.000205954925990487,-0.000242963971024492,0.00338800664458672,-0.002
0.270216842955373,0.00134760585640242,3.26685986959218e-05,-0.000173286327294565,0.00563293427809397,-0.001
0.272473267461903,0.00225642450653007,0.000195242150382268,0.000162573551686347,0.00339954609987769,-0
0.273852257058457,0.0013789895965538,0.000398928573854734,0.000203686423472466,0.00351726291729804,0
0.275298571053889,0.00144631399543238,0.000636950797276479,0.000238022223421745,0.00375131212478858,0.001
0.276846706773178,0.00154813571928852,0.000873427154074678,0.000236476356798198,0.00408658563062902,0.001
0.278535712394528,0.0016890056213501,0.00107005169754291,0.000196624543468231,0.00672516347465169,0.002
0.281304569603115,0.00276885720858711,0.00130574333241126,0.000235691634868355,0.00393758969464064,0.002
0.282959454310706,0.00165488470759062,0.00150202668292115,0.000196283350509885,0.00547552023609599,0.002
0.285268017309161,0.00230856299845528,0.00173747063252334,0.000235443949602195,0.00618194549269296,0.003
0.287857396135038,0.00258937882587662,0.00191188442025266,0.000174413787729318,0.0068469586933001,0.003
0.290750945974749,0.00289354983971102,0.00202105909960374,0.000109174679351084,0.00769922323217803,0.003
0.293965957370863,0.00321501139611419,0.00212008351394127,9.90244143375231e-05,0.0108759639171093,0.003
0.29843443246094,0.00446847509007708,0.0022026088632477,8.25253493064314e-05,0.00937239561451886,0.003
0.30234074770806,0.00390631524711965,0.00230164528988458,9.90364266368771e-05,0.0103454149122572,0.003
0.306620529359797,0.00427978165173748,0.00238418052634515,8.25352364605715e-05,0.0111888245321721,0.003
0.311277422617785,0.00465689325798763,0.00248322834159341,9.90478152482648e-05,0.012239990496908,0.004
0.316335736042189,0.00505831342440405,0.00256577241079358,8.25440692001711e-05,0.0131485257514705,0.004
0.321802082730507,0.00546634668831836,0.00266482969791076,9.90572871171743e-05,0.0155373072247813,0.004
0.328173951742893,0.00637186901238634,0.00276389086401718,9.90611661064265e-05,0.0154497993304035,0.004
0.334512656370218,0.00633870462732461,0.00284644394121959,8.25530772024029e-05,0.0164589945628981,0.004
0.34129856893483,0.00678591256461231,0.00294550893821279,9.90649969932031e-05,0.0177091110973516,0.004
0.34856245166582,0.00726388273098966,0.00302806308141114,8.2554143198345e-05,0.0187834439579096,0.004
0.356304589146382,0.00774213748056179,0.00300357095698348,-2.44921244276514e-05,0.02010661684509,0.004
0.364528887916653,0.0082242987702712,0.00251891052247503,-0.00048466043450845,0.0233717223422926,0.004
0.374048495533013,0.00951960761635984,0.00187580943067908,-0.000643101091795951,0.0220172399547482,0.004
0.382965850927594,0.00891735539458138,0.00122948078079084,-0.000646328649888243,0.0226691434097568,0.003
0.392093568169582,0.00912771724198802,0.000681672290218489,-0.000547808490572351,0.0230019667111141,0.003
0.40133033264394,0.00923676447435795,8.22908365558984e-05,-0.00059938145366259,0.0231488404972663,0.003
0.41058334063367,0.00925300798972961,0.000404838329056712,0.000322547492500813,0.0220342417937899,0.003
0.419327724052125,0.00874438341845513,0.00107779149970118,0.000672953170644473,0.0249845106325435,0.002
0.429229563641916,0.00990183958979085,0.00161810634574098,0.000540314846039797,0.0221937568877522,0.001
0.437961667430574,0.0087321037886578,0.00226212130371242,0.000644014957971435,0.0213305625958732,0
0.446332198402403,0.00837053097182927,0.00290438271199582,0.000642261408283406,0.0201918878568706,-0.001
0.454232911030002,0.00790071262759867,0.00343896730208146,0.000534584590085636,0.0190325550051607,-0.002
0.461586877176769,0.00735396614676725,0.00407980353101491,0.00064083622893345,0.0173888338968028,-0.004
0.468280584963835,0.00669370778706607,0.00442042242432293,0.000340618893308021,0.0181092962540325,-0.005
0.475181986434199,0.006901401470364,0.00440409964224614,-1.63227820767923e-05,0.0139263113195993,-0.007
0.480475029659656,0.00529304322545732,0.00437329894578794,-3.08006964582002e-05,0.0120384372328104,-0.009
0.485050874532571,0.00457584487291512,0.00434764203084324,-2.56569149446944e-05,0.0104753273070735,-0.011
0.488942808506695,0.00389193397412357,0.00431686700256806,-3.07750282751828e-05,0.0086117322437585,-0.014
0.492130849300872,0.00318804079417745,0.00429123286579389,-2.56341367741693e-05,0.00832830700313347,-0.017
0.495135399115109,0.00300454981423637,0.00426048678168865,-3.07460841052366e-05,0.00522950845051562,-0.021
0.496955907389214,0.00182050827410507,0.00423487806381712,-2.56087178715347e-05,0.00370682730865896,-0.024
0.498103067456478,0.00114716006726406,0.00420416398784287,-3.07140759742523e-05,0.00519132153628693,-0.029
0.499901337296605,0.0017982698401271,0.00417346858752782,-3.0695400315044e-05,8.98289838203725e-05,-0.033
0.499694700716896,-0.000206636579708541,0.00414790394277893,-2.55646447488902e-05,0.000880193338363977,-0.037
0.499746613577415,5.19128605189212e-05,0.00411724487656618,-3.06590662127564e-05,-0.00089750628514329,-0.042
0.499130886229075,-0.000615727348340533,0.00412425849698466,7.01362041848324e-06,-0.00236923925218091,-0.046
0.497857768136446,-0.00127311809262914,0.0043747297628077,0.000250471265823037,-0.00318256552253615,-0.05
0.496290349168901,-0.00156741896754475,0.00466723419234482,0.000292504429537123,-0.00387071060360578,-0.054
0.4944755110469,-0.00181483812200117,0.00491102342681224,0.000243789234467424,-0.00458409165134138,-0.058
0.4922864636562,-0.00218904739069958,0.00520360785530087,0.000292584428488627,-0.00677181881884459,-0.062
0.48925108577987,-0.00303537787633018,0.00544745280728442,0.000243844951983552,-0.00869110927461553,-0.067
0.485347944434939,-0.00390314134493086,0.00574008482156189,0.00029263201427747,-0.008822737173865,-0.071
0.481448150882007,-0.00389979355293174,0.00603272037830905,0.000292635556747161,-0.0113672515678092,-0.077
0.476563434843059,-0.00488471603894886,0.00627657089540389,0.00024385051709484,-0.011292317999639,-0.082
0.47161206866465,-0.00495136617840897,0.00656915474481399,0.000292583849410093,-0.0130672247636349,-0.087
0.465979867431474,-0.0056322012331752,0.00681292400611473,0.000243769261300745,-0.01547624413044,-0.093
0.459264146580171,-0.00671572085130367,0.00710535715506088,0.000292433148946144,-0.0161905812012859,-0.1
0.45233819866529,-0.0069259479148811,0.00739675177797153,0.000291394622910651,-0.0193226921534763,-0.107
0.444202103495458,-0.00813609516983188,0.00760701743634417,0.000210265658372642,-0.0197273246099045,-0.115
0.435796887941091,-0.00840521555436641,0.00783216529318414,0.000225147856839972,-0.0220711214131629,-0.123
0.426489394207895,-0.0093074937331965,0.00801993952758957,0.000187774234405432,-0.0226244898176267,-0.131
0.416838142297848,-0.00965125191004645,0.00824552016517353,0.000225580637583954,-0.0238323509023983,-0.139
0.406780466732966,-0.0100576755648823,0.00843370416769376,0.00018818400252023,-0.0235552346967577,-0.149
0.396674252313052,-0.0101062144199144,0.00865975025217806,0.000226046084484306,-0.0282123780677968,-0.157
0.384825669907043,-0.0118485824060089,0.00888602259654348,0.000226272344365416,-0.0277603199465631,-0.168
0.373178265740366,-0.011647404166677,0.00907473837355026,0.000188715777006784,-0.0296393628097083,-0.177
0.360674843959106,-0.0125034217812599,0.00930135991802671,0.000226621544476448,-0.0303357866580238,-0.188
0.347952217776792,-0.0127226261823143,0.00949032547948131,0.000188965561454603,-0.0304550673603489,-0.199
0.335003335772479,-0.012948882004313,0.00971719102998105,0.000226865550499734,-0.0332215460892134,-0.209
0.321099733629973,-0.0139036021425052,0.00994413645784715,0.000226945427866106,-0.0332736204753361,-0.219
0.307195004695825,-0.0139047289341483,0.0101283155378258,0.000184179079978695,-0.0322397736350822,-0.229
0.293574530989856,-0.013620473705969,0.0101567769513943,2.8461413568423e-05,-0.036620063563,-0.239
0.278304183114685,-0.0152703478751711,0.0101037371031333,-5.3039848260987e-05,-0.0346857007269373,-0.25
0.263650960168868,-0.0146532229458165,0.0100401925734486,-6.35445296846854e-05,-0.0343524311420772,-0.26
0.249290263704312,-0.0143606964645561,0.00997677181449144,-6.34207589571573e-05,-0.0377642786194027,-0.27
0.233619186535103,-0.0156710771692095,0.00992402396025772,-5.2747854233726e-05,-0.0366578742786436,-0.28
0.218285300141025,-0.0153338863940777,0.00986085944580735,-6.31645144503635e-05,-0.0353524317669974,-0.289
0.203561399219413,-0.0147239009216123,0.00980834039509583,-5.25190507115244e-05,-0.0356695478151116,-0.298
0.188548750367671,-0.0150126488517414,0.00974546819769315,-6.28721974026761e-05,-0.0351801626620812,-0.307
0.17386155406371,-0.0146871963039612,0.00969320709888006,-5.22610988130928e-05,-0.0339531030312429,-0.314
0.159546353973619,-0.0143152000900915,0.0096306611139392,-6.25459849408622e-05,-0.0340838219328976,-0.322
0.145252329025495,-0.0142940249481237,0.00956830658759107,-6.23545263481271e-05,-0.0311342599048571,-0.328
0.132261484628031,-0.0129908443974641,0.00951649732063412,-5.18092669569512e-05,-0.0321879707646636,-0.335
0.118733564001243,-0.0135279206267883,0.0095014718756716,-1.50254449625166e-05,-0.0323000778906662,-0.341
0.105195950066339,-0.0135376139349038,0.00965943250106086,0.000157960625389255,-0.0286328598964228,-0.347
0.0930005069892207,-0.012195443077118,0.00987219340222432,0.000212760901163468,-0.0280879826893246,-0.351
0.081156943573139,-0.0118435634160817,0.0100853260914408,0.000213132689216437,-0.0292434729272065,-0.355
0.0689060970547282,-0.0122508465184109,0.0102632011071804,0.00017787501573961,-0.0249966700032033,-0.358
0.0582046671829007,-0.0107014298718275,0.0104769417913234,0.000213740684143074,-0.0246889706253922,-0.361
0.0477267948338396,-0.0104778723490612,0.0106552778853678,0.000178336094044397,-0.0253646701695104,-0.363
0.0368002837022681,-0.0109265111315715,0.0108695108417084,0.000214232956340552,-0.022108094415671,-0.365
0.0272686862386896,-0.00953159746357853,0.0110482012413425,0.000178690399634069,-0.0212457244070116,-0.366
0.0179190950262334,-0.00934959121245616,0.0112627856559052,0.000214584414562723,-0.0205596791529351,-0.367
0.00896741474350521,-0.0089516802827282,0.0114774931095175,0.000214707453612342,-0.0199774431921369,-0.368
0.000325208884591372,-0.00864220585891383,0.0116564711251933,0.000178978015675745,-0.01931511394508,-0.37
-0.00820888708529514,-0.00853409596988652,0.0118695322404585,0.000213061115265256,-0.0195560077152959,-0.371
-0.0167262901379556,-0.00851740305266047,0.0119514000068589,8.18677664003627e-05,-0.0183631949814216,-0.372
-0.0249449269969998,-0.00821863685904423,0.0119527157665894,1.31575973046777e-06,-0.0156234958536108,-0.374
-0.0319489654845221,-0.00700403848752227,0.0119535450763903,8.29309800949585e-07,-0.0174870681938435,-0.376
-0.0398712402323039,-0.00792227474778184,0.0119547934044809,1.24832809059693e-06,-0.0147543177424432,-0.378
-0.0465474441722122,-0.00667620393990824,0.011956317526221,1.52412174011032e-06,-0.0150374525820826,-0.381
-0.0532222345067488,-0.00667479033453663,0.0119577979648894,1.48043866841224e-06,-0.0138890449207197,-0.384
-0.0596056515486498,-0.00638341704190101,0.0119598264275157,2.02846262625789e-06,-0.0141627690925077,-0.387
-0.0659758912468267,-0.0063702396981769,0.0119617263462614,1.8999187457059e-06,-0.0105897885580943,-0.39
-0.0710896281238376,-0.0051137368770109,0.0119642570993132,2.53075305177083e-06,-0.0132963904345531,-0.393
-0.0771586824469401,-0.00606905432310251,0.011966574594338,2.31749502480061e-06,-0.00973666021103875,-0.398
-0.081985376524681,-0.00482669407774092,0.0119696051207221,3.03052638412314e-06,-0.00753835334457226,-0.402
-0.0857667990853906,-0.00378142256070957,0.0119729070218871,3.30190116497146e-06,-0.0097558482276007,-0.406
-0.0903374871025233,-0.0045706880171327,0.0120005164840513,2.7609462164192e-05,-0.00669021381361931,-0.41
-0.0938405783709149,-0.00350309126839163,0.01225244021558,0.000251923731528729,-0.00453006438766007,-0.416
-0.0963749777508713,-0.00253439937995635,0.0124990968017476,0.000246656586167586,-0.00607570367288343,-0.42
-0.0997217654152573,-0.00334678766438605,0.0127958430598709,0.000296746258123339,-0.00126044696859934,-0.425
-0.101031806861977,-0.00131004144671978,0.0130437249380015,0.000247881878130634,-0.00384738574597229,-0.429
-0.103577129718001,-0.0025453228560236,0.0133418384106386,0.00029811347263709,-0.00172772313538846,-0.434
-0.105117770573391,-0.00154064085539074,0.0136405959018425,0.00029875749120384,0.000243151686044274,-0.438
-0.105769819322085,-0.000652048748693151,0.0138899917514423,0.000249395849599852,0.00271509817115911,-0.442
-0.105628443910821,0.000141375411263869,0.0141897029407371,0.000299711189294765,-0.000863210860113178,-0.446
-0.106800892967137,-0.00117244905631644,0.0144397553659476,0.000250052425210546,0.00423479363226906,-0.449
-0.106148092175112,0.00065280079202526,0.0147400717014375,0.000300316335489818,0.00290236217472033,-0.453
-0.105898839332798,0.00024925284231396,0.0149904625457937,0.000250390844356217,0.00501065892907629,-0.456
-0.105038153788827,0.000860685543971021,0.0152904254438096,0.000299962898015918,0.00373102025633079,-0.459
-0.104503559443626,0.000534594345200479,0.0154133362436949,0.000122910799885348,0.00455218103506173,-0.461
-0.103509118033541,0.000994441410085631,0.0153717824970173,-4.15537466776014e-05,0.00649588221215905,-0.464
-0.1019317613093,0.00157735672424056,0.0153219669866127,-4.98155104046646e-05,0.00736579499529885,-0.465
-0.0998595552179577,0.00207220609134263,0.0152809382363885,-4.10287502241192e-05,0.00707301617123657,-0.467
