CTE,dCTE,curvature,dCurvature,yawRate,steerAngle
0.0765878199008251,-0.00775450438659131,0.00945252509840555,0.000226723732513963,0.3675,-0.245
0.0704495065135211,-0.00613831338730399,0.00964155830788099,0.000189033209475432,0.381,-0.254
0.0627938210739877,-0.00765568543953334,0.00986848166694459,0.000226923359063604,0.3915,-0.261
0.055416091819739,-0.00737772925424875,0.0100576224418334,0.000189140774888843,0.4035,-0.269
0.0477302473883523,-0.00768584443138669,0.0101754845728577,0.000117862131024302,0.4125,-0.275
0.0406180078823749,-0.00711223950597737,0.0101249440957145,-5.05404771432311e-05,0.423,-0.282
0.0328431244710899,-0.00777488341128497,0.0100613609040728,-6.35831916417536e-05,0.4305,-0.287
0.0256843280492948,-0.0071587964217951,0.00999789760411987,-6.346329995288e-05,0.4395,-0.293
0.0178409198382804,-0.00784340821101445,0.00994511142376992,-5.27861803499511e-05,0.4455,-0.297
0.0115981186989245,-0.00624280113935589,0.00988189757155898,-6.3213852210935e-05,0.4515,-0.301
0.00406518558598548,-0.00753293311293902,0.00982933469929759,-5.25628722613958e-05,0.4575,-0.305
-0.00217158144486424,-0.00623676703084972,0.00976640676870705,-6.29279305905412e-05,0.462,-0.308
-0.00900668266589434,-0.0068351012210301,0.00970364938516156,-6.27573835454923e-05,0.4665,-0.311
-0.0161718025616736,-0.00716511989577922,0.00965148896214125,-5.21604230203053e-05,0.4725,-0.315
-0.0216855885247418,-0.00551378596306826,0.00958906958709625,-6.24193750449996e-05,0.477,-0.318
-0.0275128501577649,-0.0058272616330231,0.00953720398260885,-5.18656044873958e-05,0.48,-0.32
-0.0329305979050513,-0.00541774774728634,0.00948350395488674,-5.37000277221148e-05,0.4845,-0.323
-0.0379714660898267,-0.00504086818477548,0.00958862082634846,0.000105116871461718,0.4905,-0.327
-0.0432837597511982,-0.00531229366137148,0.00980123055428412,0.00021260972793566,0.495,-0.33
-0.0469943531166932,-0.00371059336549495,0.0100142421574388,0.000213011603154695,0.4995,-0.333
-0.0513803885853853,-0.00438603546869216,0.0101920234820448,0.000177781324606004,0.504,-0.336
-0.0551656112541001,-0.00378522266871481,0.0104056615113194,0.000213638029274566,0.507,-0.338
-0.0587180290604762,-0.00355241780637607,0.0105839211034374,0.00017825959211802,0.5115,-0.341
-0.0617416875917394,-0.0030236585312632,0.0107980742794265,0.000214153175989067,0.516,-0.344
-0.0645835984144783,-0.00284191082273889,0.0109767091530161,0.000178634873589652,0.519,-0.346
-0.0669697951620378,-0.00238619674755951,0.0111912413051468,0.000214532152130645,0.522,-0.348
-0.0689478266310765,-0.00197803146903872,0.011405913531924,0.000214672226777193,0.525,-0.35
-0.0708538055637741,-0.00190597893269756,0.0115848762630662,0.000178962731142282,0.5265,-0.351
-0.072632068210221,-0.00177826264644691,0.0117996655682331,0.000214789305166906,0.528,-0.352
-0.0751166380446222,-0.00248456983440118,0.0119388447140707,0.000139179145837519,0.531,-0.354
-0.0763290795513517,-0.00121244150672953,0.0119524377907468,1.3593076676182e-05,0.531,-0.354
-0.0775347023936776,-0.00120562284232587,0.0119531903250561,7.52534309235442e-07,0.5325,-0.355
-0.0786781020321902,-0.00114339963851262,0.0119543466302189,1.15630516277568e-06,0.534,-0.356
-0.0795463707898712,-0.000868268757680993,0.0119557788695002,1.43223928131785e-06,0.534,-0.356
-0.0802033253958939,-0.000656954606022706,0.011957182864964,1.40399546380912e-06,0.5355,-0.357
-0.0809882009606247,-0.000784875564730808,0.0119591197682646,1.93690330060718e-06,0.5385,-0.359
-0.081347243265356,-0.0003590423047313,0.0119609435477455,1.82377948094309e-06,0.54,-0.36
-0.0816326894561095,-0.000285446190753449,0.0119633831491114,2.43960136583204e-06,0.543,-0.362
-0.0818979525097567,-0.000265263053647241,0.0119656248802457,2.24173113430419e-06,0.5445,-0.363
-0.0811058839629825,0.000792068546774174,0.0119685647469652,2.93986671955938e-06,0.5475,-0.365
-0.0810410120577752,6.48719052073338e-05,0.0119717762932886,3.21154632337665e-06,0.549,-0.366
-0.0798048746893314,0.00123613736844383,0.0119764890465129,4.7127532242907e-06,0.5505,-0.367
-0.0796383154150179,0.000166559274313458,0.012153967259668,0.000177478213155136,0.5535,-0.369
-0.0781463680186731,0.00149194739634481,0.0124003633051949,0.000246396045526891,0.5565,-0.371
-0.0768056205975716,0.00134074742110153,0.0126968387280122,0.000296475422817322,0.5595,-0.373
-0.0753827598236799,0.00142286077389162,0.0129445100587971,0.000247671330784828,0.5625,-0.375
-0.0740314709525886,0.00135128887109139,0.0132423918120782,0.000297881753281076,0.564,-0.376
-0.0716652659379136,0.00236620501467491,0.0135409435232212,0.000298551711143083,0.567,-0.378
-0.0706707437076688,0.000994522230244863,0.0137901901342836,0.000249246611062383,0.57,-0.38
-0.0685749721967876,0.00209577151088118,0.0140897519268373,0.000299561792553723,0.573,-0.382
-0.0669329135677765,0.00164205862901108,0.0143397070004109,0.000249955073573532,0.5775,-0.385
-0.0654275879571573,0.00150532561061924,0.0146399422266903,0.000300235226279415,0.5805,-0.387
-0.0633214967373996,0.00210609121975772,0.014890297752069,0.000250355525378734,0.585,-0.39
-0.0615792751902151,0.00174222154718448,0.0151908030800934,0.000300505328024335,0.588,-0.392
-0.0601885262280071,0.00139074896220796,0.0154002500838306,0.000209447003737255,0.5925,-0.395
-0.0592533262101819,0.000935200017825252,0.0153885253804054,-1.17247034252047e-05,0.597,-0.398
-0.0577803411025661,0.00147298510761577,0.0153385025698707,-5.00228105347299e-05,0.6015,-0.401
-0.0568157751939177,0.000964565908648428,0.0152972961137437,-4.12064561270253e-05,0.606,-0.404
-0.056170955826719,0.0006448193671987,0.0152484401267443,-4.8855986999401e-05,0.6105,-0.407
-0.0550967872739852,0.0010741685527338,0.0152082326808966,-4.02074458476787e-05,0.615,-0.41
-0.0543439771349321,0.000752810139053088,0.0151606066080037,-4.76260728928778e-05,0.618,-0.412
-0.0530499673848733,0.00129400975005876,0.0151214493284631,-3.91572795405571e-05,0.6225,-0.415
-0.052153607257423,0.000896360127450306,0.0150751128915061,-4.63364369570098e-05,0.627,-0.418
-0.0515984311488196,0.000555176108603443,0.015029503907738,-4.56089837681285e-05,0.63,-0.42
-0.0505558602239142,0.00104257092490535,0.0149920638925959,-3.74400151421077e-05,0.633,-0.422
-0.0488196666991735,0.00173619352474073,0.0149478305679229,-4.42333246729633e-05,0.6375,-0.425
-0.0485161151898328,0.000303551509340742,0.0149145449446921,-3.32856232308672e-05,0.639,-0.426
-0.0466027407931536,0.00191337439667918,0.0150329190728055,0.000118374128113413,0.642,-0.428
-0.0450851561548766,0.00151758463827702,0.0152045810485164,0.000171661975710965,0.645,-0.43
-0.0439802911916778,0.00110486496319875,0.0154115269663586,0.000206945917842203,0.648,-0.432
-0.0423260155982973,0.0016542755933805,0.0156194440299442,0.000207917063585569,0.6495,-0.433
-0.0402189579119467,0.00210705768635065,0.0157933951727497,0.000173951142805514,0.6525,-0.435
-0.0385913063933728,0.00162765151857386,0.0160028900315312,0.000209494858781471,0.654,-0.436
-0.0375621879916235,0.00102911840174928,0.01617803767108,0.000175147639548786,0.6555,-0.437
-0.0350858821071347,0.00247630588448886,0.016388816607295,0.000210778936214993,0.6585,-0.439
-0.0342603021852781,0.000825579921856563,0.0165649000983353,0.000176083491040348,0.66,-0.44
-0.0320635052536983,0.00219679693157976,0.0167766308886313,0.000211730790296006,0.6615,-0.441
-0.0305367213864146,0.00152678386728372,0.0169887266137617,0.000212095725130406,0.6645,-0.443
-0.029745047422824,0.000791673963590644,0.0171656673636218,0.000176940749860105,0.666,-0.444
-0.0276893793850763,0.00205566803774766,0.017329671419011,0.000164004055389206,0.6675,-0.445
-0.0264037901308669,0.0012855892542094,0.0173927681252496,6.30967062385732e-05,0.669,-0.446
-0.0259191396891467,0.00048465044172024,0.0174676572302749,7.48891050253234e-05,0.672,-0.448
-0.0252080373112691,0.000711102377877543,0.0175310581350011,6.34009047261463e-05,0.6735,-0.449
-0.0242818429251993,0.00092619438606981,0.0176082997823968,7.72416473956948e-05,0.675,-0.45
-0.0241625424321049,0.000119300493094412,0.0176867719888886,7.84722064918614e-05,0.6765,-0.451
-0.0238547175046781,0.000307824927426797,0.017753077450965,6.63054620763763e-05,0.6795,-0.453
-0.0233399917068123,0.00051472579786585,0.0178337034853101,8.0626034345041e-05,0.681,-0.454
-0.0238312586253227,-0.000491266918510425,0.017901746470762,6.80429854519396e-05,0.6825,-0.455
-0.0239583322292468,-0.000127073603924128,0.0179843863294312,8.26398586692388e-05,0.6855,-0.457
-0.0241194978825392,-0.000161165653292418,0.0180540462277521,6.96598983208931e-05,0.6885,-0.459
-0.0250417906688238,-0.000922292786284609,0.0181385437963083,8.4497568556139e-05,0.6915,-0.461
-0.0248788814015993,0.000162909267224544,0.0182151353806132,7.65915843049664e-05,0.6945,-0.463
-0.0265622721256504,-0.0016833907240511,0.0182704505558592,5.53151752459395e-05,0.6975,-0.465
-0.0272938454851889,-0.000731573359538506,0.018337861276046,6.74107201868029e-05,0.7005,-0.467
-0.0287344854522664,-0.00144063996707752,0.0183949489225058,5.70876464597823e-05,0.705,-0.47
-0.0302646585990731,-0.00153017314680673,0.0184645153838041,6.95664612982913e-05,0.7095,-0.473
-0.0314972747117768,-0.00123261611270366,0.0185233449623446,5.88295785405209e-05,0.714,-0.476
-0.0338584271773279,-0.00236115246555107,0.0185949340953311,7.15891329864764e-05,0.7185,-0.479
-0.0360501715680001,-0.00219174439067227,0.0186675672681536,7.26331728225747e-05,0.723,-0.482
-0.0381513191924936,-0.00210114762449344,0.018728860954704,6.12936865504107e-05,0.7275,-0.485
-0.0402433804796249,-0.00209206128713137,0.018803293579796,7.44326250919219e-05,0.732,-0.488
-0.0424534891203893,-0.00221010864076433,0.0188660226701064,6.27290903104857e-05,0.738,-0.492
-0.0452700162660333,-0.002816527145644,0.0189429911959846,7.69685258781641e-05,0.7425,-0.495
-0.0474516006851492,-0.00218158441911596,0.0190437023960453,0.000100711200060662,0.747,-0.498
-0.050263079888192,-0.00281147920304279,0.0191977480535601,0.000154045657514795,0.7515,-0.501
-0.053197453929616,-0.00293437404142394,0.019353792770574,0.000156044717013904,0.756,-0.504
-0.0563773335880236,-0.00317987965840762,0.0194852058380197,0.000131413067445737,0.7605,-0.507
-0.0592196117113974,-0.00284227812337386,0.0196444729036468,0.000159267065627123,0.7635,-0.509
-0.0623438857208207,-0.00312427400942322,0.0197784394610387,0.00013396655739184,0.7665,-0.511
-0.0663928480199137,-0.00404896229909302,0.0199406046022526,0.00016216514121389,0.7695,-0.513
-0.0695403697753473,-0.00314752175543367,0.0200768413714295,0.000136236769176935,0.7725,-0.515
-0.0739393481980609,-0.00439897842271354,0.0202415485244362,0.00016470715300675,0.774,-0.516
-0.0774377404111019,-0.00349839221304105,0.0204074802239845,0.000165931699548271,0.7755,-0.517
-0.0820655505042852,-0.0046278100931833,0.0205466045490383,0.000139124325053776,0.777,-0.518
-0.085794189885202,-0.0037286393809168,0.0207100350380303,0.00016343048899204,0.7785,-0.519
-0.0906776076912348,-0.0048834178060328,0.0207520360948421,4.20010568117704e-05,0.7785,-0.519
-0.0956554660515865,-0.00497785836035171,0.0207435424587612,-8.4936360809397e-06,0.78,-0.52
-0.100824483121104,-0.00516901706951781,0.0207378084792491,-5.73397951210419e-06,0.78,-0.52
-0.106096751666255,-0.00527226854515035,0.0207325834680232,-5.22501122589281e-06,0.78,-0.52
-0.11183436706302,-0.00573761539676501,0.0207291676431846,-3.41582483853395e-06,0.7815,-0.521
-0.117459834222715,-0.00562546715969575,0.0207277045694407,-1.46307374388616e-06,0.7815,-0.521
-0.123155316076747,-0.00569548185403138,0.0207276097529334,-9.48165073712259e-08,0.783,-0.522
-0.129064439439496,-0.00590912336274946,0.0207289146413727,1.30488843932616e-06,0.7845,-0.523
-0.136361885456378,-0.00729744601688181,0.0207321400532787,3.2254119059702e-06,0.786,-0.524
-0.14256974097816,-0.00620785552178157,0.0207362092237371,4.06917045839283e-06,0.7875,-0.525
-0.149418236092616,-0.0068484951144559,0.0207427468059028,6.53758216568462e-06,0.7905,-0.527
-0.156846812930018,-0.00742857683740261,0.0207495705017768,6.82369587406279e-06,0.792,-0.528
-0.163484772664757,-0.00663795973473921,0.020764945898194,1.53753964171471e-05,0.795,-0.53
-0.170778006199129,-0.00729323353437181,0.0207930618300411,2.8115931847119e-05,0.798,-0.532
-0.178315158623139,-0.0075371524240099,0.0208180118799619,2.49500499207821e-05,0.801,-0.534
-0.186858822026728,-0.00854366340358881,0.0208495078301262,3.14959501643355e-05,0.8055,-0.537
-0.194316903259841,-0.00745808123311281,0.0208770357243331,2.75278942068781e-05,0.81,-0.54
-0.202339237665323,-0.00802233440548181,0.0209115860948803,3.45503705471949e-05,0.813,-0.542
-0.210629185798019,-0.00828994813269646,0.020941625087788,3.00389929077487e-05,0.8175,-0.545
-0.218624916176599,-0.00799573037857956,0.0209791453900022,3.75203022141626e-05,0.822,-0.548
-0.227319941156761,-0.00869502498016231,0.0210116213436875,3.24759536853396e-05,0.8265,-0.551
-0.235724447839527,-0.00840450668276632,0.0210520180465498,4.03967028622353e-05,0.831,-0.554
-0.244871269856054,-0.00914682201652695,0.0210868491427435,3.48310961937708e-05,0.8355,-0.557
-0.253271416799818,-0.00840014694376381,0.0211300193198854,4.31701771418692e-05,0.84,-0.56
-0.261896141319539,-0.00862472451972079,0.0211707216734577,4.07023535722653e-05,0.8445,-0.563
-0.270867155644804,-0.00897101432526481,0.0211967585229278,2.60368494701541e-05,0.8505,-0.567
-0.279541079579061,-0.00867392393425725,0.0212291672074373,3.24086845094919e-05,0.855,-0.57
-0.28805972436292,-0.00851864478385961,0.021257644255431,2.8477047993726e-05,0.8595,-0.573
-0.2976611437866,-0.00960141942367981,0.0212935584544225,3.59141989914671e-05,0.864,-0.576
-0.305725033675792,-0.0080638898891916,0.0213249201547794,3.13617003569223e-05,0.87,-0.58
-0.314577988888778,-0.00885295521298635,0.02136424950227,3.93293474905618e-05,0.8745,-0.583
-0.323583617483235,-0.00900562859445697,0.0213984164581344,3.41669558644349e-05,0.879,-0.586
-0.332038388680065,-0.00845477119682986,0.0214410606571343,4.26441989998666e-05,0.8835,-0.589
-0.340620971792955,-0.0085825831128899,0.0214779450146629,3.68843575285875e-05,0.888,-0.592
-0.349516006365957,-0.00889503457300173,0.0215237933951223,4.58483804594324e-05,0.894,-0.596
-0.357441157653675,-0.00792515128771881,0.0215632984652238,3.9505070101517e-05,0.8985,-0.599
-0.365971686433456,-0.00853052877978028,0.0216087157594701,4.54172942462895e-05,0.9045,-0.603
-0.374358801171286,-0.00838711473783055,0.0216137218388518,5.00607938169403e-06,0.9105,-0.607
-0.382541702617112,-0.00818290144582617,0.0216089170017804,-4.80483707138157e-06,0.915,-0.61
-0.389926230614558,-0.00738452799744527,0.0216061551443379,-2.76185744253754e-06,0.9195,-0.613
-0.397815017208178,-0.00788878659362008,0.0216054156115389,-7.3953279896774e-07,0.9255,-0.617
-0.405459315270356,-0.00764429806217815,0.0216064030700988,9.87458559913168e-07,0.93,-0.62
-0.412396140218423,-0.00693682494806708,0.0216087878403296,2.38477023077957e-06,0.9345,-0.623
-0.419091413449699,-0.00669527323127617,0.0216135220037591,4.73416342945676e-06,0.939,-0.626
-0.426467793333279,-0.00737637988358031,0.0216190251679089,5.50316414983307e-06,0.9435,-0.629
-0.432843784071795,-0.00637599073851514,0.0216274944563483,8.46928843939443e-06,0.948,-0.632
-0.4392553446336,-0.00641156056180525,0.0216361026114707,8.60815512242902e-06,0.9525,-0.635
-0.444688715472087,-0.00543337083848761,0.0216482864172511,1.21838057803893e-05,0.9555,-0.637
-0.450137897777341,-0.00544918230525365,0.0216599784387759,1.16920215247375e-05,0.96,-0.64
-0.455381038020302,-0.00524314024296091,0.0216480026005167,-1.19758382591331e-05,0.9645,-0.643
-0.460542643345737,-0.00516160532543491,0.0215993734348461,-4.86291656706557e-05,0.9675,-0.645
-0.4648374543479,-0.00429481100216272,0.0215414892645687,-5.78841702773593e-05,0.9705,-0.647
-0.468357043770793,-0.00351958942289371,0.0214944624362868,-4.70268282818966e-05,0.975,-0.65
-0.472401385656153,-0.00404434188535935,0.0214395213308017,-5.49411054850853e-05,0.978,-0.652
-0.474926170772223,-0.00252478511607024,0.0213950091024568,-4.4512228344902e-05,0.981,-0.654
-0.477267268016014,-0.00234109724379095,0.0213431568841449,-5.18522183119673e-05,0.984,-0.656
-0.479491580082996,-0.00222431206698159,0.0213012758337015,-4.18810504433341e-05,0.987,-0.658
-0.480808810809363,-0.00131723072636791,0.0212526466096199,-4.86292240816158e-05,0.99,-0.66
-0.481986082631097,-0.00117727182173383,0.0212135037826727,-3.91428269471659e-05,0.993,-0.662
-0.482963198108004,-0.000977115476906487,0.0211682204924365,-4.52832902362518e-05,0.996,-0.664
-0.482361250856467,0.000601947251536783,0.0211319138511563,-3.63066412801365e-05,0.9975,-0.665
-0.481567762491587,0.000793488364880024,0.0210889962098184,-4.29176413379723e-05,1.0005,-0.667
-0.479843586412797,0.00172417607879027,0.0210528500694982,-3.61461403202215e-05,1.0035,-0.669
-0.477928319753259,0.00191526665953751,0.0210109705660255,-4.18795034726402e-05,1.005,-0.67
-0.475744320485089,0.00218399926816981,0.0209708090929484,-4.01614730770709e-05,1.008,-0.672
-0.472730488690771,0.00301383179431841,0.020938674886246,-3.21342067024014e-05,1.0095,-0.673
-0.467965541874838,0.00476494681593254,0.0209017385577341,-3.69363285119828e-05,1.0125,-0.675
-0.46377062853608,0.00419491333875849,0.0208723303426556,-2.94082150784601e-05,1.014,-0.676
-0.457815394453545,0.00595523408253534,0.0208387089062795,-3.36214363761203e-05,1.0155,-0.677
-0.452422538637524,0.005392855816021,0.0208120977196979,-2.66111865815793e-05,1.017,-0.678
-0.445265661033509,0.00715687760401434,0.0207818720138943,-3.02257058036291e-05,1.017,-0.678
-0.437875410168494,0.00739025086501505,0.0207581216256744,-2.37503882198446e-05,1.017,-0.678
-0.429316580916602,0.00855882925189255,0.020731363952489,-2.6757673185461e-05,1.017,-0.678
-0.420696742926203,0.00861983799039845,0.020690277778713,-4.10861737759373e-05,1.017,-0.678
-0.410897301465387,0.00979944146081574,0.0205640945863892,-0.000126183192323798,1.0155,-0.677
-0.400809211928111,0.0100880895372766,0.0204541772917012,-0.00010991729468799,1.014,-0.676
-0.388909097604833,0.0119001143232781,0.0203232635270804,-0.000130913764620825,1.0125,-0.675
-0.377498312800641,0.0114107848041917,0.0202150572736944,-0.000108206253385989,1.008,-0.672
-0.364000666252333,0.0134976465483083,0.0200863571387503,-0.000128700134944093,1.005,-0.67
-0.350390591327458,0.0136100749248744,0.0199801243894018,-0.000106232749348546,0.999,-0.666
-0.336038609225543,0.0143519821019151,0.0198539410064664,-0.000126183382935401,0.9945,-0.663
-0.321263497838135,0.0147751113874083,0.0197499247262451,-0.000104016280221279,0.9885,-0.659
-0.304601686889026,0.0166618109491092,0.0196265383911645,-0.000123386335080616,0.981,-0.654
-0.287967999247515,0.0166336876415106,0.0195047880777886,-0.000121750313375905,0.975,-0.65
-0.269524745219264,0.0184432540282513,0.0194046324143341,-0.00010015566345448,0.9675,-0.645
-0.251869445192013,0.0176553000272511,0.0193155405232906,-8.90918910434711e-05,0.9585,-0.639
-0.232036327228915,0.0198331179630979,0.0193949879323225,7.94474090318777e-05,0.951,-0.634
-0.212480074992932,0.0195562522359827,0.0195233003535026,0.000128312421180055,0.9435,-0.629
-0.191626653925194,0.0208534210677384,0.0196315041762846,0.000108203822782059,0.936,-0.624
-0.170742797053416,0.0208838568717775,0.0197628125520786,0.000131308375793927,0.9285,-0.619
-0.148580796531133,0.0221620005222834,0.0198734000993457,0.000110587547267105,0.921,-0.614
-0.127299175392661,0.0212816211384717,0.0200074275271508,0.000134027427805123,0.9135,-0.609
-0.104769719299249,0.0225294560934123,0.0201201583153973,0.000112730788246491,0.906,-0.604
-0.080937563027391,0.0238321562718577,0.020256604195779,0.00013644588038168,0.9,-0.6
-0.0580756166878462,0.0228619463395448,0.0203942336529736,0.000137629457194685,0.894,-0.596
-0.0340685208241938,0.0240070958636524,0.0205097562191898,0.000115522566216157,0.888,-0.592
-0.0101335720271494,0.0239349487970444,0.0206492026305132,0.000139446411323366,0.882,-0.588
0.0144815168774184,0.0246150889045678,0.0207181663537664,6.89637232532507e-05,0.876,-0.584
0.0385216579766116,0.0240401410991933,0.0207068006848784,-1.13656688879755e-05,0.8715,-0.581
0.0632476865923425,0.0247260286157309,0.0206961940644946,-1.06066203838552e-05,0.867,-0.578
0.0878573951794501,0.0246097085871076,0.0206850452440808,-1.11488204137845e-05,0.864,-0.576
0.113192633558642,0.0253352383791917,0.0206770755207798,-7.9697233010198e-06,0.8595,-0.573
0.137892695240102,0.0247000616814605,0.0206691024671773,-7.97305360243639e-06,0.8565,-0.571
0.163370175660382,0.0254774804202796,0.0206628695195812,-6.23294759609372e-06,0.8535,-0.569
0.187325679192411,0.0239555035320287,0.0206590076035155,-3.8619160657935e-06,0.852,-0.568
0.212495756936214,0.0251700777438035,0.0206559745336609,-3.03306985457996e-06,0.8505,-0.567
0.238399789325704,0.0259040323894896,0.0206547826334063,-1.19190025460805e-06,0.849,-0.566
0.26362174149131,0.0252219521656059,0.0206549558776786,1.73244272289041e-07,0.8475,-0.565
0.289277534946437,0.0256557934551276,0.0206655705769276,1.06146992490883e-05,0.8475,-0.565
0.314714781508825,0.0254372465623882,0.020702603324833,3.70327479053169e-05,0.8475,-0.565
0.340052390118449,0.0253376086096236,0.0207514569490129,4.88536241798933e-05,0.8475,-0.565
0.365172864052128,0.0251204739336791,0.0207934496517436,4.19927027307844e-05,0.8475,-0.565
0.389830290371936,0.0246574263198083,0.0208453471442675,5.18974925239023e-05,0.8475,-0.565
0.415588189999075,0.0257578996271383,0.0208988520959388,5.35049516712377e-05,0.8475,-0.565
0.441077092446243,0.0254889024471687,0.0209446390641533,4.57869682145458e-05,0.8475,-0.565
0.466110797739152,0.0250337052929092,0.0210009872963324,5.63482321790307e-05,0.8475,-0.565
0.491844084912371,0.0257332871732182,0.0210490850645058,4.80977681734558e-05,0.8475,-0.565
0.516422926140047,0.0245788412276761,0.0211081330698413,5.90480053354533e-05,0.8475,-0.565
0.541729991168189,0.0253070650281422,0.0211685891445574,6.04560747161399e-05,0.8475,-0.565
0.567419851763271,0.0256898605950824,0.0212200877970099,5.14986524525474e-05,0.8475,-0.565
0.591928076912528,0.0245082251492563,0.0213033888230466,8.33010260366703e-05,0.846,-0.564
0.617131319002962,0.0252032420904342,0.0214075700590546,0.000104181236007965,0.846,-0.564
0.641717306025289,0.0245859870223273,0.0214962399872975,8.86699282429092e-05,0.846,-0.564
0.666037644997136,0.0243203389718464,0.0216047647946193,0.000108524807321809,0.846,-0.564
0.690774586033162,0.0247369410360266,0.0217155281453595,0.000110763350740183,0.846,-0.564
0.715072283892104,0.0242976978589421,0.021809481139742,9.39529943825151e-05,0.846,-0.564
0.739042211248421,0.0239699273563162,0.0219241301190402,0.000114648979298162,0.846,-0.564
0.763328395844109,0.0242861845956881,0.0220211976337824,9.70675147422655e-05,0.846,-0.564
0.787020544702523,0.0236921488584143,0.0221394295790916,0.000118231945309123,0.846,-0.564
0.810269004431822,0.0232484597292995,0.0222594794020625,0.000120049822970991,0.846,-0.564
0.833964394422214,0.0236953899903917,0.0223608363105129,0.000101356908450333,0.846,-0.564
0.856846458989922,0.0228820645677084,0.0224808137118732,0.000119977401360362,0.846,-0.564
0.879212391244454,0.0223659322545318,0.0225283709668328,4.75572549595883e-05,0.846,-0.564
0.901032668898353,0.0218202776538993,0.022550665194554,2.22942277211709e-05,0.846,-0.564
0.922919580148313,0.0218869112499599,0.0225710250143403,2.03598197862712e-05,0.846,-0.564
0.944305951914718,0.0213863717664047,0.0225975766304257,2.65516160853907e-05,0.8475,-0.565
0.965989563352402,0.0216836114376839,0.0226264197058842,2.88430754585497e-05,0.8475,-0.565
0.986998123020826,0.0210085596684243,0.0226521886171313,2.57689112470975e-05,0.8475,-0.565
1.00724660895375,0.0202484859329271,0.0226851683813637,3.29797642324055e-05,0.8475,-0.565
1.02787923513777,0.0206326261840197,0.0227203657818332,3.519740046945e-05,0.8475,-0.565
1.04771980654143,0.019840571403658,0.0227513694029829,3.10036211497895e-05,0.8475,-0.565
1.06680963311826,0.0190898265768304,0.0227905530469123,3.91836439293039e-05,0.849,-0.566
1.08524850541445,0.0184388722961839,0.0228317848013459,4.12317544336016e-05,0.849,-0.566
1.10389087226753,0.0186423668530855,0.0228591646659749,2.73798646290811e-05,0.849,-0.566
1.12282131999199,0.0189304477244581,0.0228827697912384,2.36051252634484e-05,0.849,-0.566
1.14000899241027,0.0171876724182796,0.0229084423455743,2.56725543359218e-05,0.849,-0.566
1.15744649174801,0.0174374993377442,0.0229362991034177,2.78567578434336e-05,0.849,-0.566
1.17505153814586,0.0176050463978485,0.02296116389289,2.48647894722405e-05,0.849,-0.566
1.19193620016954,0.0168846620236809,0.022992959673573,3.17957806829743e-05,0.849,-0.566
1.20804712517003,0.0161109250004912,0.0230268644926864,3.39048191134485e-05,0.849,-0.566
1.22339197716694,0.0153448519969051,0.0230628476630427,3.59831703563018e-05,0.849,-0.566
1.23887439082768,0.0154824136607417,0.0230943975841319,3.15499210891967e-05,0.849,-0.566
1.25362362822984,0.0147492374021612,0.02313410391839,3.97063342580974e-05,0.849,-0.566
1.2685701730655,0.0149465448356583,0.0231759174634903,4.18135451002964e-05,0.849,-0.566
1.28263815511781,0.0140679820523086,0.0232296492882739,5.37318247836246e-05,0.849,-0.566
1.29596641460989,0.0133282594920843,0.0233210473979401,9.13981096661437e-05,0.849,-0.566
1.30845453451225,0.0124881199023585,0.0234157442662911,9.46968683510491e-05,0.849,-0.566
1.32107347771447,0.0126189432022223,0.0235132994529625,9.75551866714344e-05,0.849,-0.566
1.33282924131068,0.0117557635962018,0.0235967171907061,8.34177377435907e-05,0.849,-0.566
1.34471256795964,0.0118833266489604,0.0236992871327382,0.000102569942032064,0.849,-0.566
1.35577680454455,0.0110642365849161,0.023804461800981,0.000105174668242787,0.849,-0.566
1.36589825934491,0.0101214548003594,0.0239121433805328,0.000107681579551818,0.849,-0.566
1.37511671113614,0.00921845179122727,0.0240037192805512,9.15759000184174e-05,0.8475,-0.565
1.38437185499889,0.00925514386274862,0.0241157274032982,0.000112008122746993,0.8475,-0.565
1.39275683432024,0.00838497932134974,0.0242299268120723,0.000114199408774062,0.8475,-0.565
1.40109099352624,0.00833415920600022,0.0242997630472986,6.98362352262866e-05,0.8475,-0.565
1.40754404163312,0.00645304810688185,0.0243059959104202,6.23286312164892e-06,0.8475,-0.565
1.41383283635886,0.00628879472574506,0.0243126026475241,6.60673710386334e-06,0.8475,-0.565
1.42026293037266,0.0064300940137938,0.0243228498520583,1.02472045342521e-05,0.8475,-0.565
1.42482408494609,0.00456115457343098,0.0243356165977943,1.27667457359391e-05,0.8475,-0.565
1.42948538950523,0.00466130455914082,0.0243508893165656,1.52727187713621e-05,0.8475,-0.565
1.43297818361334,0.00349279410811487,0.02436551922577,1.46299092043285e-05,0.8475,-0.565
1.43659974202305,0.00362155840970169,0.0243853420787903,1.98228530203202e-05,0.8475,-0.565
1.43836247675282,0.0017627347297704,0.0244076178300751,2.22757512848143e-05,0.8475,-0.565
1.43996144709758,0.00159897034476653,0.0244323225018703,2.47046717952518e-05,0.8475,-0.565
1.44092019856023,0.000958751462642793,0.0244594293297531,2.71068278827925e-05,0.8475,-0.565
1.44160284231276,0.000682643752530687,0.0244979207268492,3.84913970960243e-05,0.8475,-0.565
1.44075589122835,-0.00084695108440469,0.0246018333799655,0.000103912653116326,0.8475,-0.565
