CTE,curvature,HeadingError,steerAngle
-0.0604245229871346,0.000210401779133257,0.00134960186411953,-0.0449984275368037
-0.0601217905370499,0.000245571857899864,0.00014266777513755,-0.0439992569897675
-0.0600247367895479,0.000344140623533267,0.00210048847278277,-0.0420016589059276
-0.0589862752929177,0.000345049268199827,0.00184872340776582,-0.0409974407689506
-0.058206063483672,0.000222563486033153,0.00413980339014614,-0.0389999212607716
-0.0566096501587336,3.40099047700997e-05,0.00372148018348278,-0.038000083721173
-0.0551870373970806,-4.76626022830994e-05,0.00334575047873409,-0.0370002461815745
-0.0538754741264763,5.94242439341882e-07,0.00555677709243596,-0.0360004086419756
-0.0516332764979792,0.00012208381488815,0.00336038101383551,-0.035999536528268
-0.0503141534609955,0.000258476121420107,0.00545024228781066,-0.035
-0.048127901409454,0.000282172736044753,0.00568543248077619,-0.0350011743399806
-0.0457418121338254,0.000234795614405967,0.00739829964529265,-0.036
-0.0427671409730194,0.000167672544499526,0.00615981238651025,-0.036
-0.0404712071085661,0.000176885219262317,0.00622394885812588,-0.036
-0.0381567050233406,0.000247712860499123,0.0042987326399595,-0.036
-0.0364834048001166,0.000280611284728516,0.00766322559132199,-0.036
-0.0332494489164321,0.000245970426940437,0.00884354129023518,-0.0359993987241891
-0.0295976380540356,0.000150022947565658,0.0090415161694169,-0.0349997766348566
-0.0261921173167234,0.000111175425652942,0.00678313130360375,-0.0340001545455238
-0.0235776783932564,0.000149278981780213,0.00761914289435445,-0.0329965069115989
-0.0203880935470921,0.000203386299175324,0.00847100786839056,-0.030997262732934
-0.016942613703877,0.000210699545200002,0.0110329135982106,-0.0289980165279043
-0.0125649646893808,0.00015120551187674,0.00935077247583632,-0.0269967385625428
-0.00899399568490831,0.000113794571192886,0.00958065373455314,-0.0250020423897572
-0.00526889375018348,0.000142403429511814,0.00929531115783611,-0.0210015207907641
-0.00142484909325056,0.000190497890761577,0.0100964830353201,-0.0179989433016079
0.00265190307271784,0.000208914560720864,0.0102302870469138,-0.0139963658124531
0.00670363368255624,0.000189656213428099,0.0110647800018521,-0.00999380248282622
0.0111424760726018,0.000158281916198078,0.0101623321191026,-0.00600034887695772
0.0152123449920458,0.000131646658141011,0.0100695322155718,-0.00199777218488561
0.0191550928481776,0.000102031921798137,0.0105169734855699,0.00200359576292752
0.0233386041172281,7.64388305129024e-05,0.00945053129478651,0.00499868596732783
0.0271767468275377,8.06300869699753e-05,0.00965878697410461,0.00900061608201142
0.0309559449468227,0.000107368105709369,0.00903045262953411,0.0120025491988775
0.0344236323839822,0.00012683768151164,0.00970652628975666,0.015004472098296
0.0385467080617543,0.000105243856006621,0.0106466554001145,0.0179995623026984
0.0429249194211565,5.72845932187134e-05,0.0109766304708166,0.0200009962797021
0.0470038649899031,2.04538223890648e-05,0.00895598120381352,0.0220022850242802
0.0504855661610019,4.11233522881577e-05,0.00742584398643104,0.024
0.0536729624939815,0.000136987551308917,0.00975104591348308,0.024
0.057555459228483,0.000246456669363406,0.00921757100016013,0.0249997705784012
0.0611380773868362,0.000277779325793397,0.00645460306437057,0.025
0.0637968554240617,0.000246404803382717,0.0071414281362403,0.0249999633839011
0.0667254180981785,0.000193225707811329,0.00972332634986928,0.0240003412945683
0.0705482046317585,0.000157965507849551,0.00694978129664708,0.0239996975805858
0.073227691194087,0.00015802721647404,0.00522093882751307,0.0230000754912533
0.0752414434077347,0.000135445063313389,0.00589377884463427,0.0219981744015294
0.077654159833866,7.18989107436275e-05,0.006462344565972,0.0209971046243938
0.0803249111699703,9.53881359526412e-06,0.00455739361896834,0.0189989313202068
0.0820759944767855,-2.13080320689692e-05,0.00626798811164131,0.0180003346108334
0.0845196271521069,2.6681938072747e-05,0.00500814848367959,0.017000712865086
0.086572551246267,9.21515778286154e-05,0.00415472796185817,0.0149988129942047
0.0883591183332623,0.000153854334557283,0.00626752117533708,0.0140002162848309
0.0909705546965807,0.000163138782781225,0.00541571352064119,0.0119966342903664
0.0929620385748955,0.000162195439936909,0.00628455296680736,0.00999972014874779
0.0952506662981796,0.000208578969312006,0.00196974388259447,0.00900009805941496
0.0961250117614979,0.000255248434738247,0.00600406345235843,0.00699767840090506
0.0986045233022612,0.000271074703670664,0.00285055101970094,0.00399920709760606
0.099620871515445,0.000226462069761453,0.00544618511926409,0.00199619635556675
0.101797045175154,0.000137141277042021,0.00345453845530702,-0.00100177811581542
0.10332042906417,0.000102841453319665,0.00535643158933941,-0.00299897153456225
0.105402572943059,0.000110553399785707,0.00351502744326165,-0.00600276981385696
0.106694109241403,0.000115708423711723,0.00439703669168551,-0.00799996323260449
0.108571366894433,0.000108142184250478,0.00396344677462257,-0.0110037615118992
0.110208981883227,8.45346199320874e-05,0.00615328605709309,-0.0130009559111895
0.11246496621237,4.78826331491603e-05,0.00156296219728314,-0.0150001001701235
0.113062964508495,-9.31771117587978e-07,0.00491670481317236,-0.0160009719707072
0.115174960625117,-9.91959294221528e-05,0.00343825254988522,-0.017
0.116583208861313,-0.000198120834012802,0.00479683763754107,-0.017
0.118466691828985,-0.000299470073243899,0.00559660693676334,-0.0169989095817908
0.120661132527903,-0.00034509895989319,0.0053615846634576,-0.016
0.122857126851735,-0.000345174868174255,0.00255101901262522,-0.0159993299688208
0.124078717817221,-0.00032797828931287,0.00700222315083437,-0.0139987934773452
0.126895437720615,-0.000328630780010716,0.00689948346521402,-0.0129991713880123
0.129502457760376,-0.000362789490457696,0.00621078775554779,-0.0119990985973597
0.132033146078324,-0.000384003671483771,0.00662543373724656,-0.00999985441869401
0.134808585675994,-0.000344038609936565,0.00705012510373221,-0.00800061024002905
0.137529560720416,-0.000279339346490046,0.00526659205849744,-0.00700068303068169
0.13961323039489,-0.000262947348633337,0.0063436986372668,-0.00499878194095772
0.142338481383902,-0.000347234118470609,0.00748588234672809,-0.00399915985162524
0.145432078127415,-0.000493932252602196,0.00794366947529573,-0.00299953776229241
0.148593693118353,-0.000672053514014089,0.00774166102084295,-0.00199991567295958
0.151591757993226,-0.000786886349286657,0.00699731091198352,-0.00100029358362674
0.154345392797135,-0.000816414968234547,0.00590647375843356,-6.71494294263164e-07
0.15690231344168,-0.00084033753482048,0.00832521560494309,0.001
0.160416161325784,-0.000899709389253377,0.0092515033086884,0.00100085168476254
0.164181608119018,-0.0010097763484674,0.00951578009023046,0.002
0.168023937168273,-0.00109373449124822,0.00979317846842181,0.00200009586342785
0.171994618076343,-0.00105646739068414,0.0101356128303546,0.00299971795276033
0.176124233265109,-0.00088954947211082,0.0105984799958185,0.00399934004209317
0.18042553662931,-0.000710799726959242,0.0121886798933092,0.00499896213142564
0.185348106858087,-0.000549439111405422,0.0111743567041774,0.00600188718179558
0.189882269058769,-0.000509398213946221,0.0117174866659039,0.00700150927112805
0.194684810004465,-0.000516905865983692,0.0123756483554689,0.00800113136046089
0.199608670427324,-0.000496117869191262,0.0118658552624482,0.00900075344979372
0.204149351723958,-0.000401670749873705,0.0108188010848684,0.0100003755391262
0.20847947031055,-0.000225242078160275,0.0101807107229003,0.010999997628459
0.212744931873566,-7.9650885567555e-05,0.0123527869518221,0.0120018987181826
0.217776189526148,-1.63443706088566e-05,0.0128464273062766,0.013
0.222941512213611,1.60986492259578e-06,0.0106053400390302,0.0130011417245014
0.227121829545113,4.98483977043747e-05,0.0124786608838913,0.0139997384338752
0.232017833095905,0.000205312975804516,0.0109353673139896,0.014
0.236325845112533,0.00041925374965728,0.0115973203688695,0.014
0.240956709045812,0.000598956517443536,0.0115981993892848,0.014
0.245618686477772,0.000773971879251532,0.0093730557543486,0.014
0.249325616838159,0.00090290702165499,0.01032441523426,0.014
0.25337358855777,0.00106898733456656,0.0109250992587944,0.014
0.257701280289285,0.00121048297077509,0.00734174396960252,0.0139993752486455
0.260581808730138,0.0012962621815649,0.0102434258089762,0.013
0.264564836542724,0.00140206008424181,0.00718828077113054,0.0129988831611632
0.267284337552783,0.00151449994786087,0.0074737956055238,0.0120002864517895
0.270040318086032,0.00168237224803132,0.00501567694361454,0.0119983873121421
0.271939379717292,0.00183390440980492,0.00342524497938279,0.0109997901254464
0.273290107414904,0.00190559137758791,0.00665536183616344,0.00999891846197494
0.275984397636442,0.00198206193544331,0.00454207701652448,0.00899929709440026
0.277672526678536,0.00209258961879685,0.00477841493354358,0.0080007003850272
0.279108690744785,0.00231937230465253,0.000901291816003569,0.00699880124537949
0.279310804121074,0.0026193148047545,-0.000498779427562823,0.00600020453600608
0.279256976167072,0.00284763974985885,0.00342629653278487,0.00499933282024763
0.280404480710177,0.00307571618145721,-0.00191232494896992,0.00399971036892332
0.279206633245346,0.00324978681717937,-0.00317513489603655,0.00299883999625094
0.277711396341262,0.00346057641947983,-0.0028427932662563,0.00200024328687752
0.276450381362478,0.00366597678922184,-0.00524940328222839,-3.31170553966756e-06
0.274060179696056,0.00377024441531946,-0.00817892272959087,-0.00200050627572122
0.270482686043697,0.00381341865334967,-0.0064971471865703,-0.00400337424177887
0.267748592344345,0.00388351699256856,-0.0106737049224772,-0.00700299108473655
0.263110854703382,0.00407365576741959,-0.0120067578847798,-0.0110080855094919
0.257856354038795,0.00436101580292712,-0.0122210264366476,-0.0160012841849061
0.252872934827721,0.00459406991847615,-0.0158357070870092,-0.0219990167209031
0.246509289715478,0.00476077174218528,-0.013179042896657,-0.0290049563215132
0.240894651980997,0.00482461300768848,-0.0186845756986022,-0.0360029749355525
0.232839117949763,0.00487244309927382,-0.018620526321039,-0.0450096164883458
0.224890636019278,0.00496362225395255,-0.0217613561964231,-0.0530082415037606
0.215871492711557,0.00508038079607316,-0.0235847583029387,-0.0630044623970854
0.206184036383532,0.00520391564059964,-0.0229162853252993,-0.0730006839891939
0.196698412717891,0.0052554678533527,-0.0248484182152815,-0.0830071277120844
0.186310990571451,0.00523708412934063,-0.0260358665060639,-0.0930148945487444
0.175738264673002,0.00521325300924968,-0.0255793867614309,-0.103996891964883
0.165300781212227,0.00526434575282627,-0.0261815260469919,-0.113013768819458
0.154201063883151,0.00543052416604219,-0.0278356624537428,-0.123006779042964
0.142617219820234,0.00564009647702677,-0.0268810432831764,-0.132010227244559
0.131609102995365,0.0059100209638985,-0.0293143317299018,-0.141002114955457
0.119543713787938,0.00611993929333261,-0.02857057577808,-0.150008116424374
0.107694297102135,0.00619882616469735,-0.0278717498822947,-0.155012003663929
0.0960887591420243,0.00622859904925795,-0.0305230366718211,-0.162002522549602
0.0835004464509891,0.00626531065591508,-0.0281501951551678,-0.166996471053538
0.0717183494479289,0.00636999562001873,-0.0310760550956972,-0.17100021834841
0.0588263842352725,0.00652712753550179,-0.0308624793828801,-0.176002380371945
0.0460884144610928,0.00663309738730553,-0.0309081915120108,-0.179000638757189
0.0333881618554441,0.00673481796626231,-0.0294552869126789,-0.182002386840744
0.021307091123417,0.00685217543753413,-0.0268230000508675,-0.185998529926346
0.00986431921146338,0.00713517952387142,-0.0310128908467059,-0.189001702407859
-0.00309108900596704,0.00760944415094164,-0.030970451958003,-0.192006004357897
-0.0157467214595996,0.00805816353076304,-0.0304427324785186,-0.196003185241437
-0.0284120586131583,0.00852442335846564,-0.0304531446399906,-0.199004661091104
-0.0411464246274091,0.0087729232318056,-0.0313762978065136,-0.202001966541126
-0.0543982703665963,0.00901553854822438,-0.0298405772158538,-0.205002708195428
-0.0670345593457326,0.00932161351459306,-0.034854964292375,-0.209000588437943
-0.0816937697514123,0.00961101547696774,-0.0345858416545393,-0.211999145729314
-0.0961104438705425,0.00986543751820674,-0.0344703364725376,-0.217005172987408
-0.110287132082318,0.00988112412160205,-0.0346891566571896,-0.222004552131135
-0.12493423424305,0.00974867121038122,-0.0361336666623981,-0.227010009353567
-0.140069830879585,0.00961305909270576,-0.0384168264517309,-0.233005800099886
-0.155984828022609,0.00960551825588871,-0.0365589981033366,-0.23900680862202
-0.171325644267398,0.00968988889642738,-0.0388139371816748,-0.245002730140386
-0.18738749682279,0.00976377980195825,-0.0387559078386956,-0.249005405733511
-0.203360039109979,0.00983070484530993,-0.0369777983943654,-0.25399988364504
-0.218769683729134,0.00986441904189278,-0.0376042250372852,-0.258002180362846
-0.234758432927194,0.0098824520369711,-0.0401273537284328,-0.261998335912381
-0.25129065401272,0.00988425705549374,-0.0385241042838901,-0.26499832912321
-0.267275790586332,0.00988727266010244,-0.0370685757133949,-0.26800278732734
-0.283138408032276,0.0099169147831552,-0.0399352444096179,-0.271004938091418
-0.299665500164655,0.00992045216892352,-0.0405801348299158,-0.274001570519697
-0.316417899963333,0.00982359001394478,-0.0382822401552696,-0.276001413118435
-0.332305816957768,0.0096770097794379,-0.0368386290581855,-0.277999603078586
-0.347828686398944,0.00952699717620432,-0.0388304079589361,-0.280000841757707
-0.36404239864279,0.0095501335132311,-0.0393662579801514,-0.2820053651229
-0.380328782747598,0.00965579342477878,-0.0363218403051412,-0.284997427983478
-0.395453899612892,0.0097919360976857,-0.0391273124896824,-0.287003237835593
-0.41160345469993,0.00988181586258631,-0.0344126309345629,-0.290001878914601
-0.426242170116571,0.0100489547098749,-0.0372391849283305,-0.292999771761728
-0.44182409837267,0.0102797663523157,-0.0360912141648436,-0.295999771601304
-0.456885516731774,0.010529803155385,-0.0365748433777928,-0.299005247586095
-0.472210386117396,0.0106898427866709,-0.0359172032175819,-0.303003919097239
-0.48722530345505,0.0108074851373833,-0.0351888886122095,-0.306998368173441
-0.502057342376618,0.0111103424253462,-0.0375833967978874,-0.310998103538821
-0.517828797946678,0.011483169312657,-0.0342276822977026,-0.315000454147667
-0.532323326425892,0.0119045286706379,-0.0360582891512434,-0.31900082972184
-0.547181563708501,0.0121148182677919,-0.0333749773034612,-0.323004644934249
-0.561602825702788,0.0122898353415239,-0.0376225980976207,-0.328002335459599
-0.577662217326771,0.0126312764841809,-0.0359822118298822,-0.333003681648723
-0.592621236157311,0.0130687083627663,-0.0374976985243798,-0.339000740495801
-0.608546405465433,0.0135620335789165,-0.0359589436561132,-0.345001302139162
-0.623639266160776,0.0137740182269208,-0.0376481238670442,-0.350997555651129
-0.639248981600506,0.013951422593077,-0.0345713562359002,-0.356997160573138
-0.65419982320335,0.0141551815276511,-0.0389583891741224,-0.362007718257581
-0.671092406573643,0.0144935485694621,-0.0378439951478735,-0.369004625065001
-0.68674744370484,0.0147362959152735,-0.0392957942934402,-0.374997363269725
-0.703632247727784,0.0149359532439948,-0.0383088236301081,-0.381006515583638
-0.720020362866965,0.0150721218919247,-0.0397668363938126,-0.385998208208342
-0.736965328233566,0.0152841918444706,-0.0372691534364747,-0.392008340761579
-0.752704974831603,0.015489632845528,-0.0399451765074325,-0.397997774986154
-0.769923187676599,0.0157126379420063,-0.0394103035763194,-0.404003880254357
-0.786878087327921,0.0158807717341266,-0.04161873208336,-0.409003920800464
-0.804242294719698,0.0159494634815031,-0.0394851021662005,-0.413995908849098
-0.821086696587726,0.0159480221822037,-0.0416744705494034,-0.419006353301315
-0.838737939586511,0.0159222213683409,-0.0426178622232859,-0.424008387097889
-0.856734434349871,0.0159286319664771,-0.0414293253367123,-0.429001901827287
-0.874153737901441,0.0158880047042337,-0.0396126908755104,-0.434000532461133
-0.891008003051828,0.0156488065865386,-0.0405678460739664,-0.437005070989033
-0.907994077003777,0.0154587517441464,-0.0408147087158877,-0.44200011258835
-0.925648696490335,0.015364163315925,-0.039644738751702,-0.444999091235167
-0.942417678209616,0.0153561360598275,-0.042094038379645,-0.448001667924849
-0.959923334211781,0.0152765294926456,-0.0371734358800341,-0.450997654119559
-0.975702083126049,0.0152256357607452,-0.0377874010773934,-0.454002877092681
-0.991992447240968,0.0152953585663635,-0.0373820598455431,-0.45600334003975
-1.00778946468135,0.0154326976859805,-0.0375303848284051,-0.458000241714272
-1.02354165764792,0.0156020752469394,-0.0350660270252363,-0.46000149588036
-1.0387580800778,0.0157871387432393,-0.0353318636182674,-0.461000990561971
-1.05419497186526,0.0161198502911801,-0.0372446151911712,-0.462
-1.06972578395208,0.016328047460826,-0.0314137240956379,-0.462
-1.08349162892191,0.0163916188615554,-0.0341386153132893,-0.462
-1.09814415567294,0.0164260061484985,-0.0350558895465764,-0.462
-1.11335081955454,0.0167164191506118,-0.0326538037725944,-0.462
-1.12747042401626,0.0169349686383997,-0.0339544572519448,-0.462
-1.14189524984278,0.0170044820659779,-0.0316123613569696,-0.461998417590869
-1.1556192171405,0.0170169267072969,-0.0315536411021389,-0.461
-1.16979464612596,0.0172685631215801,-0.0351671382571088,-0.461
-1.18453204426855,0.0175615091759326,-0.0321211907593463,-0.461
-1.19851658329688,0.017751607197216,-0.0323623381340171,-0.461
-1.21250954495151,0.0177130079081423,-0.0340724896414297,-0.461001151541741
-1.2273271843125,0.0176559320657353,-0.0318522715229326,-0.462
-1.24103879567774,0.017699953730173,-0.0333733259513635,-0.462000901338938
-1.25561248456394,0.0178469986264285,-0.0341211940922547,-0.463000588858466
-1.27011630239272,0.0179644214337343,-0.0346440806827048,-0.464000061140785
-1.28489526218168,0.0180033426298884,-0.0324173197028599,-0.464999358756494
-1.29934800999821,0.0179808818015547,-0.0334437878881696,-0.467002527870977
-1.31390840069626,0.0180143885659807,-0.0324609984835055,-0.469998402022923
-1.32834490811351,0.0181830449567011,-0.0361387261845901,-0.47300049136509
-1.34400322406916,0.01824434529833,-0.0328494864007221,-0.476001644004081
-1.35811319257843,0.0181316801166763,-0.0339624177438024,-0.479000697307147
-1.37289654538364,0.0179766346860975,-0.0338792817656217,-0.481998590154275
-1.38776169426534,0.017942396582909,-0.0336730665609085,-0.48700345048419
-1.40208861722406,0.0181393277091158,-0.0345736052379071,-0.492005824336347
-1.417367877329,0.0184680796755497,-0.0336252828139588,-0.497005755797252
-1.43167284449897,0.01867225481688,-0.0337970163525779,-0.502000543141538
-1.44629551105824,0.0188295949184918,-0.0319472791747805,-0.508005699201097
-1.46018080654189,0.0189888516050915,-0.0346656259762994,-0.514003654167528
-1.47535603849708,0.0191081934807938,-0.0341503266544814,-0.51999779401407
-1.49025258450211,0.0191087280794449,-0.0313781325383191,-0.525000901986389
-1.50398429043463,0.0190334006105444,-0.0334294162919315,-0.531994414142289
-1.51882923056321,0.0190155701127248,-0.0317226774385938,-0.536999976708079
-1.53247362629968,0.0190042042842945,-0.0307936416285826,-0.543008388710211
-1.5459180586071,0.018911351837243,-0.0301642356792842,-0.547998278830984
-1.55913158539642,0.0189861414193212,-0.0306861275076778,-0.554006251919472
-1.57270720019226,0.0194544538946039,-0.0302429122716094,-0.559007413714084
-1.58603892054875,0.0201185460264208,-0.0271883582081055,-0.564001214906577
-1.5980605130536,0.0202950096057866,-0.026097998539573,-0.567998405369411
-1.60990056249091,0.0203005267794217,-0.0270454247916194,-0.572998989583698
-1.6222070067215,0.020582000286802,-0.0296676814423109,-0.576003329387978
-1.63564110556671,0.0209902658937063,-0.0279549574437683,-0.580000623880702
-1.6474326386039,0.0207831486313522,-0.0250571410238587,-0.582999153088024
-1.65888868903978,0.0202683904351831,-0.0231206065753995,-0.58499972884682
-1.66982455395287,0.0200303701638762,-0.0250362034252887,-0.587999874581401
-1.68099993286272,0.0203786568821148,-0.0241233821370072,-0.590001092854712
-1.69181677286644,0.0206640593550059,-0.0219185829139054,-0.5920031249523
-1.70153391391406,0.0205347850263465,-0.020048627498221,-0.593999721161403
-1.7111112536153,0.0204173869108466,-0.0216698054904065,-0.596001688412729
-1.72144118104333,0.0206757548510378,-0.0199469013480909,-0.59799933009056
-1.73061644898529,0.0209528919863381,-0.0193761626148924,-0.599000567580229
-1.73971741922025,0.0208644075690258,-0.0196269574374897,-0.60100196908892
-1.74849145622407,0.0205699051505993,-0.0159166609315901,-0.603003405211277
-1.75647358186626,0.0203805546323516,-0.017179862054942,-0.605003123630269
-1.76493366054814,0.0203686060867653,-0.0153804603687298,-0.607003884825125
-1.77217079143503,0.020238672778697,-0.0134792526020596,-0.60999995506016
-1.77901748193441,0.0199159228595674,-0.0143842098173778,-0.613001489956607
-1.78573783312782,0.0199408025955819,-0.0107541072469424,-0.615003496738279
-1.79145000054896,0.0203614833242332,-0.0097946077071206,-0.618000534564943
-1.79670852477832,0.0209631547203928,-0.00657715906974848,-0.62000240229317
-1.80045813215454,0.0212006178846471,-0.00605039467227125,-0.622001240024135
-1.80473047290538,0.0213630715002903,-0.00845323048710678,-0.623998819425708
-1.80932387465622,0.0215813388877121,-0.0053301946802693,-0.625999586734051
-1.81283219292318,0.0217560050630451,-0.0051837620194688,-0.627000665716443
-1.81635741629991,0.0215968350703937,-0.00571291679651942,-0.628000686965563
-1.81977282132276,0.0212071748257446,-0.000531599169215191,-0.628999797528618
-1.82141233789068,0.0209035993399233,-0.00342798956633039,-0.629
-1.82404110891265,0.0209416029988981,0.00038681918366168,-0.629
-1.82512622121162,0.021092657658313,-0.00099053523625342,-0.628999984175602
-1.8268695790619,0.0211467938426197,0.00419970908409589,-0.628
-1.82635413866458,0.0210628344987422,0.00349145280658308,-0.628
-1.82638456702197,0.0209364368728398,0.00524174568116009,-0.626999297041392
-1.82538340608878,0.0208649411628673,0.00521663822372553,-0.624999105674327
-1.82464571458994,0.0208734431663702,0.00628153491867822,-0.624000066786943
-1.82359604440839,0.0210017717594931,0.00643957215968105,-0.623000432251365
-1.82202304150624,0.0210960345032664,0.00918717734546048,-0.621000564880991
-1.81949792957762,0.0209916409725873,0.011638735845016,-0.619999395932927
-1.81609390023132,0.0208237664435243,0.0119162834727998,-0.618000151754262
-1.81260320674647,0.0208026384457569,0.0133030676899495,-0.615000602618694
-1.80886774708401,0.0209356488141715,0.0122535979490577,-0.613000308058255
-1.8049442698898,0.0208715714656691,0.0133658715163173,-0.610000049544171
-1.800621699065,0.0205622715363609,0.0183203433995508,-0.604992388572515
-1.7950610109474,0.0203005246506994,0.0172312072494164,-0.599992014753152
-1.78949682131596,0.0204424749703665,0.0183458976183245,-0.59498936995607
-1.78352299277156,0.0208877246071147,0.0188761205520562,-0.587992764937106
-1.7770142971759,0.0211061234791202,0.0189633029131038,-0.581996526365062
-1.77072301282426,0.0210101593651952,0.020755257619666,-0.575991694770352
-1.76400879617383,0.0209627136418181,0.0204466332968132,-0.567992736849633
-1.75719102251628,0.0211679458225454,0.0226083053302479,-0.560997011531636
-1.74979958966349,0.0212647000757443,0.0180460182111861,-0.55499215818474
-1.74333548822188,0.0209786753735636,0.0225271383842115,-0.548996024578146
-1.73571460676881,0.0206735171871328,0.0221292471242048,-0.545000330116532
-1.72916947976109,0.0206678045789148,0.0187433499698227,-0.540996978965963
-1.72210088840642,0.0208053736770642,0.0257339169465151,-0.538999473805752
-1.71359778459335,0.0208146832645876,0.0176536666937596,-0.537000135976753
-1.70762063270608,0.0207912911394798,0.0215953549784648,-0.535000236007488
-1.70021639435334,0.0209748963595861,0.0233785576984852,-0.535
-1.69258615303466,0.0212406585594141,0.0204856082675645,-0.535000110482747
-1.68569950987727,0.0212637738473639,0.0200218259129207,-0.536000007376186
-1.67882046773025,0.0211714880783547,0.0194934519613598,-0.537000241903206
-1.67243517040241,0.021140535361136,0.0205232974761863,-0.538002293336213
-1.66564268090242,0.0211066365880807,0.0186570837046736,-0.541003244531715
-1.65947544655624,0.020934352343035,0.0212208807955526,-0.543002526216251
-1.652363979668,0.0208317876853654,0.0201317358019444,-0.546000690437213
-1.6458475872626,0.0209027340329645,0.0179759470322333,-0.548999004359708
-1.63967215533789,0.0209061763462185,0.0203889754319688,-0.550998212188135
-1.63273350292431,0.0207291541276558,0.020718951431017,-0.554000721268292
-1.6256774497184,0.0207954748344211,0.0204780468947453,-0.556998380261301
