CTE,dCTE,rCurvature,d_rCurvature,steerAngle
-0.0100939169673612,0,1580.45182738427,0,-0.025
-0.0117060938445474,-0.00161217687718618,1425.63688224492,-154.814945139355,-0.025
-0.0120991545792243,-0.000393060734676914,1318.05406589337,-107.582816351549,-0.025
-0.0135161138832241,-0.00141695930399979,1208.61501193072,-109.439053962651,-0.025
-0.015064681336095,-0.00154856745287095,1115.96149294876,-92.6535189819563,-0.025
-0.0158556752865829,-0.000790993950487911,1048.95309678609,-67.0083961626749,-0.025
-0.0181277453427831,-0.0022720700562001,978.453737873891,-70.4993589121948,-0.025
-0.0192338917828596,-0.00110614644007655,926.560907280835,-51.8928305930558,-0.025
-0.0205102061978231,-0.00127631441496346,871.124900963131,-55.4360063177039,-0.025
-0.0215456436362464,-0.00103543743842338,850.307678967204,-20.817221995927,-0.025
-0.0231930966168144,-0.00164745298056792,884.291332355213,33.9836533880087,-0.025
-0.0250204864889019,-0.0018273898720875,924.479371187644,40.1880388324316,-0.024
-0.0270253309268032,-0.00200484443790133,960.869882185689,36.3905109980449,-0.024
-0.0291930223374971,-0.00216769141069394,1008.50800701136,47.6381248256672,-0.024
-0.0301924676123023,-0.000999445274805132,1051.97059335102,43.4625863396614,-0.024
-0.0326713884208274,-0.00247892080852511,1109.34072138612,57.3701280351015,-0.023
-0.0343908568222238,-0.00171946840139644,1162.15724784124,52.8165264551169,-0.023
-0.0367276766920567,-0.00233681986983285,1232.57882311544,70.4215752742014,-0.023
-0.0387116818003873,-0.00198400510833065,1312.0867117077,79.5078885922674,-0.023
-0.0403973481596223,-0.00168566635923501,1386.62536600217,74.5386542944666,-0.023
-0.0426190626345062,-0.00222171447488385,1488.07130033004,101.445934327872,-0.023
-0.0445275248560132,-0.00190846222150705,1584.61899039381,96.5476900637693,-0.023
-0.0465353526967398,-0.00200782784072653,1676.32287899263,91.7038885988225,-0.023
-0.0490623221923788,-0.00252696949563901,1721.79744594602,45.4745669533843,-0.023
-0.0512587867056079,-0.00219646451322913,1779.496435922,57.698989975979,-0.023
-0.0535448398945671,-0.00228605318895919,1841.19724679345,61.7008108714485,-0.023
-0.0550131467525029,-0.00146830685793584,1895.9808062615,54.783559468056,-0.023
-0.0578924649206623,-0.00287931816815933,1966.18436387077,70.2035576092637,-0.023
-0.0595261351237736,-0.00163367020311133,2028.78571344303,62.6013495722639,-0.023
-0.0612373900097196,-0.00171125488594602,2109.37900804286,80.5932945998284,-0.023
-0.0630253552889041,-0.0017879652791845,2181.59944649225,72.2204384493944,-0.023
-0.0648857375824185,-0.00186038229351437,2275.07233336979,93.4728868775401,-0.023
-0.0677232755616805,-0.00283753797926206,2376.91470493125,101.842371561455,-0.023
-0.0683946684084798,-0.000671392846799276,2469.01917421346,92.1044692822124,-0.023
-0.0704574496513549,-0.00206278124287507,2587.90387751593,118.884703302473,-0.023
-0.0725830980807407,-0.0021256484293858,2650.98993367275,63.0860561568165,-0.023
-0.0747682636578965,-0.00218516557715581,2696.89817248174,45.9082388089905,-0.023
-0.0761048428935685,-0.00133657923567203,2744.36423245076,47.4660599690205,-0.023
-0.0779888898430826,-0.00188404694951404,2785.2145325174,40.850300066636,-0.023
-0.0794413281775702,-0.0014524383344876,2835.86927839688,50.654745879488,-0.023
-0.0809511569917661,-0.00150982881419595,2879.51061282169,43.6413344248072,-0.023
-0.0830038500322315,-0.00205269304046542,2933.68648348003,54.1758706583341,-0.023
-0.0846235059351987,-0.00161965590296721,2980.4149706097,46.7284871296747,-0.023
-0.0858768590495156,-0.00125335311431685,3038.49227938727,58.0773087775706,-0.023
-0.0876017266526391,-0.00172486760312353,3098.87783964865,60.3855602613753,-0.023
-0.0889604235771312,-0.00135869692449204,3151.06334614152,52.1855064928709,-0.023
-0.0894608608251731,-0.000500437248041954,3216.0537106328,64.9903644912829,-0.023
-0.0913387967407784,-0.00187793591560532,3292.69920286722,76.6454922344237,-0.023
-0.0928455279204387,-0.00150673117966021,3696.74429461101,404.045091743783,-0.023
-0.0934881698007812,-0.000642641880342507,4207.15145582881,510.407161217804,-0.023
-0.0950762893313315,-0.00158811953055031,5043.11832203219,835.966866203383,-0.023
-0.0957878846488259,-0.000711595317494387,6295.092505852,1251.97418381981,-0.023
-0.0969442580707191,-0.0011563734218932,7940.34728524726,1645.25477939526,-0.023
-0.0977019771512702,-0.000757719080551181,11587.5937771964,3647.24649194912,-0.023
-0.0993825171140137,-0.00168053996274349,18900.6573478685,7313.06357067213,-0.023
-0.100163001644985,-0.000780484530971765,148794.039320097,129893.381972228,-0.023
-0.100037730403939,0.000125271241046748,88990.9933837087,-59803.0459363883,-0.023
-0.100399286668674,-0.000361556264734803,18058.5958264487,-70932.39755726,-0.023
-0.101170066378275,-0.000770779709601682,10488.3193721439,-7570.27645430478,-0.022
-0.10192552788075,-0.000755461502474838,7835.23461611378,-2653.08475603014,-0.022
-0.101752805751457,0.000172722129292965,9272.34710518511,1437.11248907133,-0.022
-0.102470404529139,-0.000717598777682057,16010.0731139923,6737.72600880723,-0.022
-0.101851572013653,0.000618832515485696,136797.19841466,120787.125300668,-0.022
-0.101649126438298,0.00020244557535555,36780.0451469075,-100017.153267753,-0.022
-0.102360816329757,-0.000711689891458991,11907.0584468386,-24872.9867000689,-0.022
-0.101759519152455,0.000601297177301841,7250.12259273176,-4656.93585410682,-0.022
-0.101598745962278,0.000160773190177196,5477.72706048633,-1772.39553224543,-0.022
-0.101048865723997,0.000549880238281272,4237.75994379564,-1239.96711669069,-0.022
-0.100955312542272,9.35531817248814e-05,3565.94308789985,-671.816855895796,-0.022
-0.099580149327907,0.00137516321436476,2996.32602510029,-569.617062799555,-0.022
-0.0995843204716843,-4.17114377732064e-06,2583.7874296922,-412.538595408089,-0.022
-0.099233429762899,0.000350890708785315,2317.91568190709,-265.871747785115,-0.022
-0.0980418079347223,0.00119162182817668,2082.0909709986,-235.824710908484,-0.023
-0.0982538031553171,-0.000211995220594854,2148.37312347206,66.2821524734586,-0.023
-0.0972126049227128,0.00104119823260429,2360.20176314779,211.828639675728,-0.023
-0.0971492520432738,6.33528794390242e-05,2571.51403260068,211.312269452896,-0.024
-0.096238193587389,0.00091105845588485,2881.09214365404,309.578111053357,-0.024
-0.0953825298386046,0.000855663748784416,3275.49842242925,394.406278775205,-0.024
-0.0949940489863438,0.000388480852260759,3697.40313311615,421.904710686905,-0.025
-0.0942310803517891,0.000762968634554703,4373.70034601401,676.297212897854,-0.025
-0.0935057476488969,0.000725332702892212,5160.8329523606,787.132606346589,-0.025
-0.0919015621039884,0.0016041855449085,6584.38735965384,1423.55440729324,-0.025
-0.0908149535265702,0.00108660857741814,8555.16648274232,1970.77912308849,-0.025
-0.0901629725412281,0.000651980985342124,13392.3256135893,4837.15913084696,-0.025
-0.0886139656258366,0.0015490069153915,32061.1643144731,18668.8387008838,-0.025
-0.0870709899660902,0.00154297565974641,880054.844503353,847993.68018888,-0.025
-0.0864377638391722,0.000633226126918018,598208.837472294,-281846.007031058,-0.025
-0.084478631103366,0.00195913273580622,4054770.91540102,3456562.07792873,-0.025
-0.0829359878868219,0.00154264321654407,287586.125679876,-3767184.78972115,-0.025
-0.0809775506454031,0.00195843724141875,164499.248322455,-123086.877357421,-0.025
-0.0785273028027746,0.00245024784262848,109228.225044404,-55271.0232780509,-0.025
-0.0765713458757592,0.00195595692701547,81852.9835833453,-27375.241461059,-0.025
-0.0750337238040223,0.00153762207173688,67731.6800835903,-14121.303499755,-0.025
-0.0721728825238803,0.00286084128014195,56123.2283449054,-11608.4517386848,-0.025
-0.0706404763868855,0.00153240613699487,49112.5542930509,-7010.67405185456,-0.025
-0.0677857629914236,0.00285471339546189,42712.216388738,-6400.33790431289,-0.025
-0.0649348348126856,0.00285092817873799,38528.9562410855,-4183.26014765249,-0.025
-0.0620880709145082,0.00284676389817743,34416.735148432,-4112.22109265351,-0.025
-0.0596622822203939,0.00242578869411425,24578.0630904102,-9838.67205802183,-0.024
-0.0568267597085423,0.00283552251185159,17533.6605515131,-7044.40253889703,-0.024
-0.0540003834297454,0.00282637627879696,13058.7196315996,-4474.94091991356,-0.024
-0.0511863865162622,0.00281399691348313,10771.9404431631,-2286.77918843645,-0.023
-0.0474780241179406,0.00370836239832162,8902.86444435532,-1869.07599880779,-0.023
-0.0446967531983564,0.00278127091958416,7587.17128608774,-1315.69315826758,-0.023
-0.0410275423509571,0.00366921084739934,6755.49826976306,-831.673016324684,-0.022
-0.0369655165484704,0.00406202580248675,5970.3457754905,-785.152494272562,-0.021
-0.0342560740399871,0.0027094425084833,5443.23575815739,-527.110017333112,-0.02
-0.030666316721307,0.00358975731868007,4921.84958699041,-521.386171166972,-0.02
-0.0271093904842594,0.00355692623704758,4558.05120186151,-363.798385128902,-0.019
-0.0235873413769876,0.00352204910727183,4186.72332332316,-371.327878538355,-0.018
-0.0196875413518471,0.00389980002514048,3872.53920251647,-314.184120806688,-0.016
-0.0162453817486031,0.00344215960324404,3895.43263363365,22.893431117182,-0.015
-0.0128431742608538,0.00340220748774922,4411.14295647415,515.710322840505,-0.014
-0.00906270433594451,0.00378046992490934,4969.10496323459,557.962006760436,-0.013
-0.00481949304325726,0.00424321129268725,5858.71268487687,889.607721642278,-0.011
-0.00109843686947405,0.00372105617378321,6886.74070723161,1028.02802235474,-0.01
0.0021846389916494,0.00328307586112345,8725.9938085622,1839.2531013306,-0.008
0.00635911778156299,0.00417447878991359,11915.4851135601,3189.49130499792,-0.007
0.0100249029879656,0.00366578520640257,17173.6208754184,5258.13576185826,-0.006
0.0132663775321243,0.00324147454415878,37444.2067099376,20270.5858345192,-0.005
0.0178278931643168,0.00456151563219248,235483.233299475,198039.026589537,-0.004
0.0210642681293017,0.00323637496498484,39456.6336479416,-196026.599651533,-0.002
0.0247201296910914,0.00365586156178969,19316.4336593251,-20140.1999886166,-0.001
0.0288793204225072,0.00415919073141586,12955.3489542612,-6361.08470506385,-0.001
0.0321404560634397,0.00326113564093245,196197.221289987,183241.872335726,-0
0.035821373852664,0.00368091778922437,34682.8787371989,-161514.342552788,0
0.0399904078847645,0.0041690340321005,9100.09425304265,-25582.7844841562,0.001
0.0436470175082072,0.0036566096234427,5787.6740388766,-3312.42021416604,0.002
0.0468602405817221,0.00321322307351482,4039.02597786418,-1748.64806101242,0.002
0.0513582375494479,0.00449799696772584,3228.67470618373,-810.351271680454,0.003
0.0544811686518878,0.00312293110243987,2602.89688435684,-625.777821826883,0.004
0.057542958032787,0.00306178938089922,2180.6061773562,-422.29070700064,0.004
0.0618551577684635,0.00431219973567655,1921.0059281828,-259.600249173402,0.005
0.0647604504373149,0.00290529266885135,1680.93817997067,-240.067748212134,0.007
0.067983656583882,0.00322320614656707,1522.4231274657,-158.515052504967,0.008
0.0706880972487314,0.0027044406648494,1367.67689519017,-154.746232275528,0.009
0.0741871216122717,0.00349902436354035,1269.11279620953,-98.5640989806363,0.01
0.0770616328177752,0.00287451120550347,1545.65424835597,276.541452146436,0.012
0.0794214501350916,0.00235981731731641,2444.59493211627,898.940683760298,0.013
0.0830351947165285,0.0036137445814369,4855.4313289219,2410.83639680563,0.014
0.0852921555031582,0.00225696078662968,30818.1950579651,25962.7637290432,0.015
0.0875504218152824,0.00225826631212418,5121.84483751116,-25696.3502204539,0.015
0.0902575704396718,0.00270714862438941,2278.87042287361,-2842.97441463755,0.016
0.0926219306931889,0.00236436025351716,1478.35672508408,-800.513697789529,0.016
0.0950948139202917,0.00247288322710278,1144.9151716143,-333.441553469783,0.016
0.0981197757517713,0.00302496183147963,901.42952677278,-243.485644841521,0.016
0.10091015642384,0.00279038067206908,765.847295695809,-135.582231076972,0.016
0.103908151374556,0.00299799495071583,648.814067251956,-117.033228443853,0.016
0.107154919703438,0.00324676832888209,575.549296362893,-73.2647708890632,0.016
0.111095413573417,0.00394049386997893,516.751941317654,-58.7973550452385,0.016
0.11492681928395,0.00383140571053307,490.782438600766,-25.9695027168883,0.016
0.118181065684469,0.00325424640051845,471.679532161912,-19.1029064388535,0.016
0.122676799796716,0.00449573411224712,450.630198809635,-21.0493333522774,0.016
0.126624396834716,0.00394759703799979,434.471812140153,-16.1583866694817,0.016
0.131843309853281,0.00521891301856536,416.547241283217,-17.9245708569361,0.016
0.136542896833858,0.00469958698057646,402.701589398875,-13.8456518843419,0.016
0.142543820896519,0.00600092406266162,387.254427403489,-15.4471619953863,0.016
0.148048400941241,0.00550458004472235,372.947902785499,-14.30652461799,0.016
0.15489576151484,0.00684736057359822,361.808786670595,-11.1391161149038,0.016
