CTE,dCTE,rCurvature,d_rCurvature,steerAngle
0.0436470175082072,0.0036566096234427,200,0,0.002
0.0468602405817221,0.00321322307351482,200,0,0.002
0.0513582375494479,0.00449799696772584,200,0,0.003
0.0544811686518878,0.00312293110243987,200,0,0.004
0.057542958032787,0.00306178938089922,200,0,0.004
0.0618551577684635,0.00431219973567655,200,0,0.005
0.0647604504373149,0.00290529266885135,200,0,0.007
0.067983656583882,0.00322320614656707,200,0,0.008
0.0706880972487314,0.0027044406648494,200,0,0.009
0.0741871216122717,0.00349902436354035,200,0,0.01
0.0770616328177752,0.00287451120550347,200,0,0.012
0.0794214501350916,0.00235981731731641,200,0,0.013
0.0830351947165285,0.0036137445814369,200,0,0.014
0.0852921555031582,0.00225696078662968,200,0,0.015
0.0875504218152824,0.00225826631212418,200,0,0.015
0.0902575704396718,0.00270714862438941,200,0,0.016
0.0926219306931889,0.00236436025351716,200,0,0.016
0.0950948139202917,0.00247288322710278,200,0,0.016
0.0981197757517713,0.00302496183147963,200,0,0.016
0.10091015642384,0.00279038067206908,200,0,0.016
0.103908151374556,0.00299799495071583,200,0,0.016
0.107154919703438,0.00324676832888209,200,0,0.016
0.111095413573417,0.00394049386997893,200,0,0.016
0.11492681928395,0.00383140571053307,200,0,0.016
0.118181065684469,0.00325424640051845,200,0,0.016
0.122676799796716,0.00449573411224712,200,0,0.016
0.126624396834716,0.00394759703799979,200,0,0.016
0.131843309853281,0.00521891301856536,200,0,0.016
0.136542896833858,0.00469958698057646,200,0,0.016
0.142543820896519,0.00600092406266162,200,0,0.016
0.148048400941241,0.00550458004472235,200,0,0.016
0.15489576151484,0.00684736057359822,200,0,0.016
0.1612712945633,0.00637553304846034,200,0,0.016
0.168111747125723,0.00684045256242283,200,0,0.016
0.175417599690271,0.00730585256454838,200,0,0.016
0.183215691216658,0.00779809152638644,200,0,0.016
0.191480861286489,0.00826517006983124,200,0,0.016
0.20013184601734,0.00865098473085094,200,0,0.016
0.20864967047099,0.00851782445365032,200,0,0.016
0.217790256935104,0.00914058646411378,200,0,0.016
0.227033850754941,0.00924359381983753,200,0,0.016
0.236283533486414,0.00924968273147223,200,0,0.016
0.24501291828223,0.00872938479581642,200,0,0.016
0.253087790412317,0.00807487213008676,200,0,0.016
0.261788858181246,0.00870106776892959,200,0,0.015
0.270107540525972,0.00831868234472583,200,0,0.014
0.276632924156328,0.00652538363035521,200,0,0.013
0.283916198539631,0.00728327438330334,200,0,0.011
0.289218373230459,0.00530217469082844,200,0,0.008
0.295147616320182,0.0059292430897227,200,0,0.005
0.299448082260852,0.00430046594066991,200,0,0.001
0.303549270683789,0.00410118842293755,200,0,-0.004
0.306453997624801,0.00290472694101113,200,0,-0.009
0.309169302604183,0.00271530497938199,200,0,-0.015
0.310696516809746,0.00152721420556362,200,0,-0.021
0.311546398521892,0.000849881712146228,200,0,-0.028
0.312220535661072,0.000674137139179465,200,0,-0.035
0.31262046594203,0.00039993028095775,200,0,-0.043
0.312363446063918,-0.000257019878112053,200,0,-0.05
0.311432246626191,-0.000931199437726293,200,0,-0.058
0.30944416408345,-0.00198808254274174,200,0,-0.065
0.308518669355801,-0.000925494727648135,200,0,-0.072
0.305551630350638,-0.00296703900516343,200,0,-0.078
0.303683242966125,-0.00186838738451311,200,0,-0.084
0.300492236218013,-0.00319100674811207,192.174358215965,-7.82564178403476,-0.088
0.297392899403376,-0.00309933681463653,181.943100872944,-10.2312573430212,-0.092
0.293926400743315,-0.00346649866006121,174.213453474351,-7.72964739859319,-0.096
0.290334913586014,-0.00359148715730129,165.762696974246,-8.45075650010517,-0.1
0.285388327663338,-0.00494658592267549,158.094311141806,-7.6683858324395,-0.104
0.28072082858142,-0.00466749908191844,152.226586044338,-5.86772509746777,-0.107
0.275553075087002,-0.00516775349441823,145.737105484018,-6.4894805603202,-0.112
0.270041430620908,-0.00551164446609326,140.738878873631,-4.99822661038715,-0.116
0.263941830623446,-0.00609959999746251,135.194478605883,-5.54440026774782,-0.121
0.256667142501045,-0.00727468812240067,130.811489783548,-4.38298882233471,-0.127
0.249446730711423,-0.00722041178962216,127.678612818634,-3.13287696491462,-0.134
0.240994965125781,-0.00845176558564248,124.10770387321,-3.57090894542388,-0.14
0.233459089822961,-0.00753587530281935,121.277976400286,-2.82972747292368,-0.148
0.224617629100927,-0.00884146072203371,118.044774061208,-3.23320233907835,-0.157
0.214402725743248,-0.0102149033576797,115.476771370916,-2.56800269029176,-0.166
0.204675504018933,-0.00972722172431498,112.536288213917,-2.94048315699875,-0.177
0.194826774095887,-0.00984872992304542,109.739405155095,-2.796883058822,-0.188
0.183492299269321,-0.0113344748265668,107.511160605873,-2.22824454922238,-0.197
0.171977895397856,-0.011514403871465,104.952397561096,-2.55876304477698,-0.208
0.160791228932744,-0.0111866664651114,102.910398376922,-2.04199918417436,-0.219
0.149006120746993,-0.0117851081857512,100.56177368834,-2.34862468858138,-0.231
0.135980385070015,-0.013025735676978,98.4798829244517,-2.08189076388868,-0.244
0.123512983106933,-0.0124674019630818,98.4564301043083,-0.0234528201433335,-0.253
0.111007753668544,-0.0125052294383889,99.0772122094481,0.620782105139753,-0.264
0.0984648462300317,-0.0125429074385125,99.5996832415855,0.522471032137446,-0.274
0.0852839969493168,-0.0131808492807149,100.232822659879,0.633139418293467,-0.285
0.0727018343660754,-0.0125821625832415,100.765576947885,0.532754288005663,-0.294
0.0594960781651909,-0.0132057562008845,101.411038814186,0.645461866301119,-0.305
0.046934804268861,-0.0125612738963299,102.063207277245,0.652168463059539,-0.315
0.0337242906862301,-0.0132105135826309,102.611796551418,0.548589274172272,-0.324
0.0221485771867324,-0.0115757134994977,103.27623330063,0.664436749211973,-0.333
0.0102549246342006,-0.0118936525525318,103.835031486325,0.558798185695196,-0.343
-0.00124863585354852,-0.0115035604877491,104.511701296955,0.676669810629747,-0.352
-0.0120920583344395,-0.010843422480891,105.080678983827,0.568977686872117,-0.36
-0.0225270229983452,-0.0104349646639057,105.246851549441,0.166172565614602,-0.369
-0.0329406553456682,-0.010413632347323,103.147379428664,-2.09947212077689,-0.377
-0.042061503263684,-0.00912084791801575,101.294611972927,-1.85276745573765,-0.384
-0.050811327708833,-0.00874982444514904,99.1539580310331,-2.14065394189362,-0.392
-0.0580337927283186,-0.00722246501948556,97.4354871893114,-1.71847084172164,-0.398
-0.0656392618876291,-0.00760546915931052,95.4477002848443,-1.98778690446713,-0.407
-0.0717813624651406,-0.00614210057751156,93.8502036979468,-1.59749658689749,-0.413
-0.0776849877008554,-0.00590362523571476,92.0004602380825,-1.84974345986429,-0.42
-0.0831229638745876,-0.00543797617373215,90.2205066377365,-1.779953600346,-0.427
-0.0872126209766361,-0.00408965710204852,88.7879811044518,-1.43252553328476,-0.434
-0.0911347882332955,-0.00392216725665938,87.1270398908596,-1.66094121359215,-0.44
-0.0937640246014675,-0.00262923636817207,85.7892572511665,-1.3377826396931,-0.447
-0.0960500603324642,-0.00228603573099669,84.249318316976,-1.5399389341905,-0.453
-0.0973412239088196,-0.00129116357635539,83.672205718669,-0.577112598306954,-0.46
-0.0983443652662113,-0.00100314135739171,83.6629950488101,-0.00921066985895891,-0.464
-0.0983249101657822,1.94551004290833e-05,83.6558688077957,-0.00712624101441861,-0.47
-0.0980803835351222,0.000244526630660047,83.6484551565048,-0.00741365129091776,-0.476
-0.0955881817461642,0.00249220178895794,83.6377921385018,-0.0106630180029157,-0.481
-0.0930851577275256,0.00250302401863861,83.6274373372261,-0.0103548012757813,-0.484
-0.0893201874045689,0.00376497032295674,83.6132535919856,-0.0141837452404872,-0.488
-0.0843508945412195,0.00496929286334938,83.5999730350417,-0.0132805569438972,-0.492
-0.0793174288750499,0.00503346566616959,83.5822894559335,-0.0176835791081942,-0.495
-0.0732415501919308,0.00607587868311911,83.5627074082543,-0.0195820476791368,-0.498
-0.0649990794273006,0.00824247076463026,83.5449448761492,-0.017762532105138,-0.499
-0.0564808418285062,0.00851823759879436,83.5219047614711,-0.0230401146780679,-0.501
-0.0469617891823722,0.00951905264613401,83.3297467928989,-0.192157968572246,-0.502
-0.0363798564060767,0.0105819327762955,81.6163949715436,-1.71335182135533,-0.502
-0.0246500758690135,0.0117297805370631,80.0057808865185,-1.61061408502506,-0.503
-0.0117774213554411,0.0128726545135725,78.1503801915252,-1.85540069499334,-0.502
0.0018596850611482,0.0136371064165893,76.3745752348624,-1.77580495666272,-0.501
0.0164862067217612,0.014626521660613,74.9521894375974,-1.42238579726504,-0.499
0.0311487446891019,0.0146625379673406,73.31058021189,-1.64160922570743,-0.497
0.0475469881272477,0.0163982434381459,71.9942832144707,-1.3162969974193,-0.495
0.0647252148077348,0.0171782266804871,70.4736388193941,-1.52064439507656,-0.493
0.0815911523150083,0.0168659375072734,69.2532508104837,-1.22038800891036,-0.49
0.100265137507662,0.0186739851926539,67.8422751432396,-1.41097566724412,-0.485
0.118457767861406,0.0181926303537443,66.4869423382806,-1.35533280495908,-0.482
0.137412945149133,0.0189551772877265,65.4004039112499,-1.08653842703062,-0.477
0.156830266562235,0.0194173214131019,64.8788804830665,-0.521523428183485,-0.472
0.176729496266604,0.0198992297043688,65.054264213928,0.175383730861583,-0.466
0.197288259576275,0.0205587633096712,65.2657717428666,0.211507528938569,-0.459
0.217265228288004,0.0199769687117291,65.441007910018,0.175236167151425,-0.453
0.237895959030808,0.0206307307428034,65.6499619954349,0.208954085416863,-0.445
0.259087600059751,0.0211916410289436,65.8573513314805,0.207389336045622,-0.438
0.280792263807319,0.0217046637475676,66.0288931078103,0.171541776329775,-0.432
0.302103098247924,0.0213108344406048,66.2330994242024,0.204206316392089,-0.423
0.322959373222782,0.0208562749748582,66.4018196742548,0.168720250052445,-0.416
0.344419951154505,0.0214605779317237,66.6024379321097,0.20061825785487,-0.409
0.366481111443063,0.0220611602885578,66.8009292574426,0.198491325332881,-0.402
0.388092302457711,0.0216111910146478,66.9646279182909,0.16369866084834,-0.393
0.409345003967045,0.0212527015093345,66.9239337261213,-0.0406941921695676,-0.386
0.431164682784409,0.0218196788173631,66.2186114410788,-0.705322285042513,-0.378
0.452556414918855,0.021391732134446,65.3256270573498,-0.892984383729001,-0.371
0.473527013267682,0.0209705983488275,64.4522226110076,-0.873404446342263,-0.363
0.493954837581789,0.0204278243141065,63.7391183520685,-0.713104258939047,-0.354
0.514893787968744,0.0209389503869551,62.9008173999045,-0.838300952164062,-0.346
0.534242702721915,0.0193489147531715,62.2165630446951,-0.684254355209326,-0.338
0.554020595199171,0.0197778924772563,61.4124226448258,-0.804140399869297,-0.329
0.572194360722881,0.01817376552371,60.62655021905,-0.785872425775885,-0.321
0.590670682459177,0.0184763217362951,59.9854374440029,-0.641112775047027,-0.313
0.607493145641878,0.0168224631827014,59.2324412263402,-0.752996217662712,-0.306
0.623602690420571,0.0161095447786932,58.4970644569612,-0.735376769379016,-0.3
0.638895717394444,0.0152930269738732,57.91993045324,-0.577134003721213,-0.292
0.653490453886314,0.0145947364918698,57.5768228297819,-0.34310762345811,-0.287
0.667237686094883,0.013747232208569,57.3310728415053,-0.245749988276543,-0.281
0.679154988185811,0.0119173020909279,57.1246069575421,-0.206465883963261,-0.277
0.690223863399532,0.0110688752137207,56.8750117323082,-0.249595225233833,-0.273
0.699471277908418,0.00924741450888611,56.6656210106729,-0.209390721635373,-0.272
0.707970262792737,0.00849898488431877,56.4128508771528,-0.252770133520016,-0.271
0.714525147910519,0.00655488511778213,56.1586305858291,-0.254220291323726,-0.271
0.721130128413385,0.00660498050286629,55.9458154838365,-0.212815101992668,-0.272
0.724974610416783,0.00384448200339838,55.6894504283924,-0.256365055444022,-0.274
0.728906856241479,0.00393224582469565,55.4321944270728,-0.257256001319618,-0.278
0.729863379791231,0.000956523549752064,55.2172751135351,-0.214919313537706,-0.281
0.730903116995114,0.00103973720388295,54.9693542904007,-0.247920823134393,-0.285
0.729991155335766,-0.000911961659348259,54.7665103073616,-0.202843983039124,-0.289
0.72817818833108,-0.00181296700468581,54.5992891934904,-0.167221113871214,-0.294
0.72443715891845,-0.00374102941263055,54.3967055686646,-0.20258362482577,-0.299
0.720692434663002,-0.00374472425544747,54.1921940967504,-0.204511471914223,-0.303
0.713889624906131,-0.0068028097568712,54.0204214362427,-0.171772660507635,-0.308
0.707265105187335,-0.00662451971879552,53.8128302991109,-0.20759113713185,-0.313
0.699564634391887,-0.00770047079544811,53.6387369308619,-0.174093368249004,-0.318
0.689851679394237,-0.00971295499765046,53.4286560864483,-0.210080844413596,-0.324
0.679078013133003,-0.010773666261234,53.2174661640119,-0.211189922436411,-0.33
0.667374144116791,-0.0117038690162118,53.0407541086089,-0.176712055403037,-0.335
0.654608450445615,-0.0127656936711761,52.8277219591474,-0.213032149461405,-0.342
0.640959844838916,-0.013648605606699,52.5107974911258,-0.316924468021668,-0.347
0.625162372071303,-0.0157974727676133,52.1596128891951,-0.35118460193069,-0.354
0.609227983366932,-0.0159343887043707,51.739325636425,-0.42028725277008,-0.36
0.592361638659658,-0.0168663447072734,51.3209872306707,-0.418338405754284,-0.367
0.574230219398932,-0.0181314192607259,50.9740815116276,-0.346905719043093,-0.373
0.554915218202355,-0.0193150011965778,50.5601062191933,-0.413975292434309,-0.381
0.534609584279387,-0.0203056339229676,50.1489307845278,-0.41117543466553,-0.389
0.514177248154879,-0.0204323361245079,49.808631821092,-0.340298963435771,-0.396
0.491540655923572,-0.0226365922313074,49.40333486802,-0.405296953072018,-0.404
0.468472528078407,-0.0230681278451644,49.0683274252268,-0.335007442793177,-0.412
0.445317940813955,-0.0231545872644522,48.6698421441516,-0.398485281075267,-0.419
0.420127759512697,-0.0251901813012578,48.2857705534383,-0.384071590713283,-0.427
0.394404931270062,-0.0257228282426359,48.1880426301181,-0.097727923320214,-0.434
0.368568505053869,-0.0258364262161927,48.2077736716394,0.019731041521311,-0.441
0.341249587874554,-0.0273189171793147,48.2211030640308,0.0133293923913911,-0.449
0.312854266894081,-0.0283953209804733,48.2332557127937,0.0121526487628998,-0.456
0.284317361019209,-0.0285369058748722,48.2412037575846,0.00794804479095035,-0.464
0.255559360746697,-0.0287580002725118,48.2446088832393,0.00340512565463769,-0.471
0.225417785481126,-0.0301415752655703,48.2448295736791,0.000220690439874716,-0.479
0.1950706822128,-0.0303471032683261,48.2417925540639,-0.00303701961522052,-0.484
0.163681715760494,-0.0313889664523068,48.2342873157398,-0.00750523832412853,-0.491
0.133088935850878,-0.0305927799096155,48.2225794515973,-0.0117078641424797,-0.498
0.10134493802705,-0.0317439978238282,48.2096228314097,-0.0129566201875875,-0.503
0.0695248737067191,-0.0318200643203307,48.1902126350625,-0.0194101963472306,-0.509
0.0361742290391298,-0.0333506446675893,48.1580835752129,-0.032129059849531,-0.514
0.00404497843349668,-0.0321292506056331,48.0929652484001,-0.0651183268128577,-0.52
-0.0296185664382613,-0.033663544871758,48.0353266088074,-0.0576386395927173,-0.525
-0.0620755581456978,-0.0324569917074365,47.962762869398,-0.0725637394093539,-0.53
-0.0956424574047093,-0.0335668992590115,47.8995204685336,-0.0632424008643895,-0.534
-0.129343097717763,-0.0337006403130532,47.8203803127505,-0.079140155783108,-0.539
-0.163253284930862,-0.0339101872130995,47.751786015076,-0.0685942976745508,-0.544
-0.197322801606831,-0.0340695166759689,47.6663839927703,-0.0854020223057077,-0.548
-0.231565889063097,-0.0342430874562658,47.5777075203008,-0.0886764724694729,-0.552
-0.264738388711689,-0.0331724996485925,47.5013843228151,-0.0763231974856495,-0.557
-0.29892926691717,-0.0341908782054812,47.4069783079164,-0.0944060148987447,-0.562
-0.3334077691483,-0.0344785022311293,47.3260333964249,-0.0809449114914784,-0.566
-0.367555035945477,-0.0341472667971772,47.2350454285046,-0.0909879679202987,-0.571
-0.401999627184684,-0.0344445912392067,47.1770246813131,-0.0580207471914918,-0.574
-0.436111905563808,-0.0341122783791243,47.1050037068654,-0.0720209744477174,-0.58
-0.469676347923115,-0.0335644423593069,47.0419011619556,-0.0631025449098033,-0.584
-0.504291814072959,-0.0346154661498442,46.9625592237406,-0.0793419382149594,-0.588
-0.537868731041396,-0.0335769169684371,46.8934932811871,-0.0690659425535571,-0.593
-0.571967592964393,-0.0340988619229973,46.8071672676238,-0.0863260135632729,-0.597
-0.605574390785072,-0.0336067978206784,46.7324300354879,-0.0747372321358952,-0.603
-0.638863217152924,-0.0332888263678522,46.6394837452811,-0.0929462902068536,-0.607
-0.671977608653305,-0.0331143915003804,46.5593891462757,-0.0800945990054132,-0.612
-0.705330989265014,-0.0333533806117098,46.4602118057228,-0.099177340552842,-0.618
-0.738529000961198,-0.0331980116961834,46.3750943118813,-0.0851174938415156,-0.624
-0.770652664053034,-0.0321236630918362,46.2901183708593,-0.084975941022023,-0.63
-0.803333549654061,-0.0326808856010273,46.2669043053218,-0.0232140655374948,-0.635
-0.835008781373459,-0.0316752317193981,46.275780686279,0.00887638095723986,-0.64
-0.866414755141144,-0.0314059737676846,46.2824255345973,0.00664484831827394,-0.646
-0.896838797197952,-0.0304240420568076,46.2846182440692,0.00219270947189187,-0.651
-0.92777960035145,-0.0309408031534979,46.2832331281871,-0.00138511588210122,-0.656
-0.957758017506455,-0.0299784171550057,46.2787332031159,-0.00449992507114416,-0.661
-0.987451412996518,-0.0296933954900623,46.2693246131395,-0.00940858997648064,-0.666
-1.01636019707547,-0.0289087840789509,46.2581518279263,-0.0111727852131551,-0.67
-1.04560140427264,-0.0292412071971728,46.2407607032084,-0.0173911247179177,-0.674
-1.07330235403156,-0.0277009497589202,46.2229634773802,-0.0177972258281756,-0.678
-1.1001197970463,-0.0268174430147339,46.2021788513439,-0.0207846260363098,-0.682
-1.12667905321838,-0.0265592561720858,46.1733202063546,-0.0288586449892776,-0.686
-1.15307826301804,-0.0263992097996633,46.1662390332384,-0.00708117311617684,-0.69
-1.17780450650314,-0.0247262434850917,46.2766463580506,0.110407324812179,-0.694
-1.2023932498611,-0.0245887433579672,46.3808770003984,0.104230642347787,-0.698
-1.22602181954589,-0.0236285696847844,46.5034554309418,0.122578430543356,-0.702
-1.24882979587461,-0.0228079763287241,46.6034217917428,0.0999663608009982,-0.706
-1.2713955467644,-0.0225657508897887,46.7013145991585,0.0978928074157466,-0.71
-1.29228348174614,-0.0208879349817426,46.815932947212,0.114618348053462,-0.715
-1.31230259390597,-0.0200191121598239,46.9089760822135,0.0930431350015652,-0.718
-1.33202654877863,-0.0197239548726591,47.0175433361971,0.108567253983594,-0.723
-1.3501722676783,-0.018145718899669,47.1053553735317,0.0878120373346007,-0.728
-1.36807117665771,-0.0178989089794106,47.1906685842847,0.0853132107529504,-0.732
-1.38357160752311,-0.015500430865405,47.28964323575,0.0989746514652694,-0.736
-1.39957582966324,-0.0160042221401324,47.3695224060855,0.0798791703355661,-0.74
-1.41382267787046,-0.0142468482072173,47.4671834352247,0.0976610291391609,-0.744
-1.42649394497181,-0.01267126710135,47.5472796061979,0.0800961709732348,-0.749
-1.43883994223143,-0.0123459972596238,47.6249643881167,0.0776847819187694,-0.752
-1.44952225537422,-0.0106823131427869,47.7149117467741,0.0899473586574331,-0.757
-1.45916035254906,-0.00963809717483466,47.7870654313317,0.0721536845575486,-0.76
-1.46711680319412,-0.00795645064506378,47.870196018874,0.0831305875422856,-0.764
-1.4733849097798,-0.00626810658567889,47.9365245957964,0.0663285769224089,-0.767
-1.47922760184861,-0.00584269206881083,48.0124983517656,0.0759737559692795,-0.77
-1.48416144191401,-0.00493384006539643,48.0727293388786,0.0602309871129805,-0.772
-1.4866898533677,-0.00252841145369409,48.1301046992263,0.0573753603476845,-0.774
-1.48801416122876,-0.0013243078610623,48.1951162495855,0.0650115503591451,-0.775
-1.48840700540061,-0.000392844171852147,48.2461848092212,0.0510685596357163,-0.775
-1.48754858813431,0.000858417266304867,48.4209318049424,0.174746995721193,-0.775
-1.48518190075195,0.00236668738235712,48.6806227378178,0.259690932875415,-0.775
-1.48077153057145,0.0044103701805025,48.9421610269544,0.261538289136631,-0.774
-1.4753026499301,0.00546888064135143,49.257309140829,0.315148113874628,-0.773
-1.46861590993646,0.00668673999363412,49.5208407872441,0.263531646415068,-0.771
-1.46083131807108,0.00778459186538782,49.8379402467407,0.317099459496553,-0.769
-1.4509756883023,0.00985562976877996,50.102726407988,0.264786161247365,-0.767
-1.43920451072977,0.0117711775725291,50.3678337552379,0.265107347249895,-0.763
-1.4268762984571,0.0123282122726645,50.6861640792834,0.31833032404549,-0.76
-1.41267119534708,0.0142051031100277,50.951419963603,0.265255884319636,-0.756
-1.39702349554991,0.0156476997971677,51.2694624525948,0.318042488991722,-0.751
