CTE,dCurvature,HeadingError,lookAhead1,lookAhead2,lookAhead3,lookAhead4,lookAhead5,steerAngle
-0.0913422328960538,-7.23787812512334e-06,-0.00370662326351356,0.00973030996332386,0.019545185124937,0.00420597892962478,0.00253898426788352,-4.49804958316759e-05,-0.023
-0.0928463332083833,-3.31939064438057e-05,-0.00156961619108587,0.00994319759114955,0.019424566579899,0.00411122891799908,0.00260876702462031,-2.54434472634036e-05,-0.023
-0.0934902207223131,-3.28177801329444e-05,-0.00392258038042659,0.0101208824928465,0.0193288835226777,0.0040322549164856,0.00266692415465812,-7.88767442383723e-06,-0.023
-0.095076482597838,-3.9400502430022e-05,-0.00174964162419539,0.0103344141919053,0.0193737699763863,0.00393747087395752,0.00273671793547883,6.05886624989159e-06,-0.023
-0.0957882277248719,-3.94361127404103e-05,-0.00287469662016659,0.0105482537083111,0.0195017970899846,0.00384267380660363,0.00280651669263319,2.74015070290347e-05,-0.023
-0.0969461993279744,-3.29148247563905e-05,-0.00188102122481193,0.0107266627771664,0.0196097729584112,0.00376366885586892,0.00286468549741656,4.36700786565045e-05,-0.023
-0.0977063476511228,-3.96398822628515e-05,-0.004182616497378,0.010940970861316,0.0197408200709239,0.00366885686712321,0.00293449102347909,6.3006776723533e-05,-0.023
-0.0993837452117089,-3.339098096306e-05,-0.00194035033967693,0.0111197125539734,0.0198512005572283,0.003589843876675,0.00295283273370966,7.6898891840502e-05,-0.023
-0.100162800753054,-4.6187513418449e-05,0.000310384862695967,0.0113343437136583,0.0199849928540456,0.0034950270691239,0.00281942075183626,6.97007227934675e-05,-0.023
-0.100038700672998,-1.79577915542546e-05,-0.00090874714937228,0.0115132859177544,0.0200975392657315,0.00342433653221088,0.00269731469064614,5.94869512369716e-05,-0.023
-0.100399614727843,-4.41381988319253e-05,-0.00193852890459884,0.0117280683101987,0.0202337783561399,0.00338697078253273,0.00255078236198781,4.72187443781041e-05,-0.0229995769129978
-0.101170405282313,-3.99688689081015e-05,-0.00190309730065819,0.0119226952645776,0.0203712174527411,0.00335592217446423,0.00240424631493078,3.49250675476719e-05,-0.022
-0.101925451573675,-3.22844368774925e-05,0.000405157450151961,0.0119521905437402,0.0204865944448439,0.00333005786804735,0.00228213108959263,2.46331923670408e-05,-0.022
-0.101753916440788,1.97810380054621e-05,-0.00180242248807078,0.0119530244616358,0.020625969872644,0.00329903253897397,0.00213559128674465,1.20596847410365e-05,-0.022
-0.102469446708439,4.53868821835246e-05,0.00153654414371429,0.0119539305159885,0.0207140616900303,0.00327318826032941,0.00201347365787382,2.39302575321183e-06,-0.022
-0.101851499765929,4.82296105267481e-05,0.000504659033516264,0.0119552708231402,0.0207090651074167,0.00324218767757059,0.00186693080641655,-8.77040898060778e-06,-0.022
-0.101650134542331,4.14197222599942e-05,-0.00176387703624914,0.01195659832751,0.0206982198569036,0.00321636458242381,0.0017448095948018,-1.94570032898847e-05,-0.022
-0.10235993737793,5.6795142592996e-05,0.0015185104531199,0.0119584436065072,0.0206867834533173,0.00318539005090219,0.00159825984365982,-3.18530965182349e-05,-0.022
-0.101759477616941,5.3944903474631e-05,0.000426212017589689,0.0119605635610282,0.0206770755207798,0.00315443022260865,0.00145170249130121,-4.41574110153021e-05,-0.022
-0.101598005524024,4.46287689851461e-05,0.0014089120345368,0.0119625395553669,0.020670310595412,0.00312864182400475,0.00132956227235883,-5.43758372981705e-05,-0.022
-0.101048853561185,5.34162539117182e-05,0.000277020995807176,0.0119651613774395,0.0206637873172739,0.00309770975058098,0.0012173350438175,-5.18014564198636e-05,-0.022
-0.10095366236335,4.44569983760926e-05,0.0034908209691748,0.0119675545605462,0.0206596829962489,0.0030358568867611,0.00118636545208422,-3.45179529772589e-05,-0.022
-0.0995801312544513,5.33113298368695e-05,4.65557313973908e-05,0.0119706756477234,0.0206563586548569,0.00276254965443924,0.00115194984975182,-1.28633513604704e-05,-0.022
-0.0995835432759968,5.3286689268043e-05,0.000932786851639444,0.011974166127738,0.0206547826334063,0.0024643580182736,0.00111753298434795,-1.3604260634427e-05,-0.022
-0.0992323484772448,4.43933353724744e-05,0.00305177046693139,0.0120620891332166,0.0206548055215581,0.00221581039861523,0.00108885140076426,2.2060435681444e-05,-0.0220008849482766
-0.0980419410553735,4.8864333129101e-05,-0.000454616885715908,0.0123510317637063,0.0206609475800919,0.00191746969343218,0.00105443257888133,4.31473715352249e-05,-0.023
-0.0982518799825835,-1.48179181643228e-05,0.00267940828520014,0.0125979226065307,0.0206946264047935,0.00166875551777677,0.00102574954192241,6.04513012821249e-05,-0.023
-0.0972124607118209,-4.17759020459476e-05,0.000222228527611112,0.0128949333797294,0.0207431973720968,0.00137011509110367,0.000991329166960133,8.11290494892258e-05,-0.0230016274833058
-0.0971488508678524,-3.48166262333047e-05,0.00234859503440649,0.0131430197349893,0.0207849590256405,0.0011209878914182,0.000962644978359802,9.83288014922501e-05,-0.024
-0.0962379616720916,-4.17853649113306e-05,0.00219148675604108,0.0134413566493527,0.0208365848925447,0.000821398919141463,0.000928223378723911,0.000118949199389562,-0.024
-0.0953824884806074,-4.17935514477627e-05,0.00101533735423742,0.013740310529518,0.020889824628003,0.000519968378013858,0.000893801221359025,0.000139557366095127,-0.0240001022804586
-0.0949923219419591,-3.48369539887987e-05,0.00195043335623474,0.0139898469176376,0.0209353956843922,0.000262703772025988,0.00086511571107331,0.000156724979805678,-0.025
-0.094229567111543,-4.18207452490775e-05,0.00184865226679198,0.0142896959899657,0.0209914911998473,-0.000124493115569405,0.000831289370894744,0.000174989554541164,-0.025
-0.0935026907671633,-3.48721782671466e-05,0.00404287000798825,0.0145398352551138,0.0210393838882071,-0.000170612440781135,0.00081392898448161,0.000170575759742047,-0.025
-0.0918985456501802,-4.1892752487472e-05,0.00273102308486328,0.0148402189631703,0.0210981926854408,1.08326588561341e-05,0.000799315939998109,0.0001591064804518,-0.025
-0.090814740236916,-3.49859857768882e-05,0.0016497001002731,0.0150906327241438,0.0211482835895816,0.000415106010287506,0.000787140069327535,0.000149548384481877,-0.025
-0.090162722593606,-4.22188023875062e-05,0.00388576923567391,0.0153739646064203,0.0212096519549153,0.000792838252181843,0.000772529164898133,0.000138078131295019,-0.025
-0.0886123691063334,-4.34792469441634e-05,0.00385922080054946,0.0153969222292723,0.0212866100120495,0.00116511696454299,0.000757918423979693,0.000126607142807441,-0.025
-0.0870697841621716,-2.96640568804798e-05,0.00158791814352044,0.0153551079821186,0.0213725627623828,0.00147418975572535,0.000745742938917998,0.000117047268592662,-0.025
-0.0864343542784402,-3.19798331003866e-06,0.0048904997177141,0.0153055019523725,0.0214783757842743,0.00184448715465896,0.000731132523378124,0.000105574292850468,-0.025
-0.0844781098533997,1.98955214563277e-06,0.00386155037163327,0.0152646526754485,0.0215683371362857,0.00215280660365059,0.000718957320889285,9.60122428504769e-05,-0.025
-0.0829336214786476,3.15932407745787e-06,0.00488999234939458,0.0152162368104306,0.021678363351282,0.00252260933041359,0.000704347255355978,8.45357277410925e-05,-0.025
-0.0809779327713197,2.60183592625863e-06,0.00613639219749779,0.0151764054716754,0.0217717234699585,0.00283068008576243,0.000692172352583467,7.49695516796816e-05,-0.025
-0.078523968749617,3.07608768397741e-06,0.00488441748059387,0.0151292416197251,0.0218856877736729,0.00320028184734918,0.000677562655253709,6.34857590216665e-05,-0.025
-0.0765708822522554,3.06188283275552e-06,0.00385317713914723,0.0150827855610462,0.0220016759532489,0.00356981028719374,0.000662953161749717,5.19941906704041e-05,-0.025
-0.0750303669542508,2.54711424344949e-06,0.00714961312174645,0.0150446250574878,0.0220998120440935,0.00387769841460942,0.000649817803650122,4.26457843603426e-05,-0.025
-0.0721716618130932,3.05379448893681e-06,0.00384273315394446,0.0149995101312537,0.0222192669992137,0.00418788892958078,0.000621411792389984,3.41428970810911e-05,-0.025
-0.070635715081692,2.54345822637786e-06,0.00713816098815168,0.0149624899400478,0.0223201543949695,0.00417923479581043,0.000594988434712349,2.7579462695824e-05,-0.025
-0.0677820860405295,3.05111286464241e-06,0.00712862096059258,0.0149190918538568,0.0224427066673797,0.00412347717294407,0.000563279833084268,1.96823830243605e-05,-0.025
-0.0649322391165365,2.54199985310937e-06,0.00711912126846276,0.0149677053277811,0.0225157138476143,0.00407702590077545,0.000536855477884919,1.30555982140363e-05,-0.025
-0.0620867734301463,3.10112693125743e-06,0.00608365855059217,0.0151701895194682,0.0225392255200126,0.00402130171045687,0.000505145545667831,4.7845110553e-06,-0.0249994655769082
-0.0596553730710669,1.16310563682395e-05,0.00709301520279959,0.0153769665620805,0.022562687589333,0.00396559768724425,0.000473434723916362,2.08470324491381e-06,-0.024
-0.0568209381937352,1.63464675169912e-05,0.0070747520738923,0.0155500350309486,0.0225840129541295,0.00391919396376372,0.000447008236351304,-8.52296999128875e-06,-0.024
-0.0539956516333903,1.95440296918837e-05,0.00704813100709634,0.015758557456987,0.0226117132020824,0.00386353003264999,0.000415295291086822,-1.65605508207393e-05,-0.0239983215264694
-0.0511815487613056,1.62565988738199e-05,0.00929152988590537,0.0159329718340232,0.0226365391511349,0.00381716124570212,0.000388866663256517,-2.31585933975394e-05,-0.023
-0.0474726021139106,1.94896148270916e-05,0.00697274625425853,0.0161429696060124,0.0226683995021158,0.00376154091095824,0.000357150549442617,-3.10435609767748e-05,-0.023
-0.0446909883019649,1.94780271474989e-05,0.00919997016077739,0.0163536449469128,0.0227024917024026,0.003705945614207,0.000325431979184066,-3.89134049006257e-05,-0.0229984320319468
-0.041018553242501,1.62261443506783e-05,0.0101627520719778,0.0165296549822691,0.0227325859337495,0.00365963587964618,0.000298997390175631,-4.54657346710961e-05,-0.0219977927026923
-0.0369639625422798,1.94669154835016e-05,0.00679682417307753,0.0167413140094387,0.0227706931645703,0.00360409036128085,0.000269427066095663,-5.15350146204e-05,-0.020999428581716
-0.0342553760257049,1.62197680964547e-05,0.00901463143568954,0.0169179945961751,0.0228040886917949,0.00356810021591087,0.000253843511114374,-4.85767996667271e-05,-0.02
-0.0306633248655747,1.94613976126677e-05,0.00893062492464208,0.0171302688336371,0.0228446226453708,0.00355164850779844,0.000236633371905479,-4.3734016817797e-05,-0.0199991619222001
-0.0271041435555503,1.6216354512979e-05,0.00885638752876783,0.0172912794862774,0.0228668793903307,0.00353903339215998,0.000222291005437032,-3.96978051160209e-05,-0.0189985175499111
-0.0235790330225795,1.94582641697872e-05,0.00977211303895925,0.0173804153178844,0.0228910831896227,0.00352389538866573,0.00020507931168711,-3.48534223027992e-05,-0.0179957560514364
-0.0196858597753099,1.93782318127242e-05,0.0086471429480216,0.0174550845865047,0.0229174864118824,0.00350875790023696,0.000187866457498267,-3.00075647758262e-05,-0.0159995135153082
-0.0162415154177904,-1.51760715575669e-06,0.00855476449987846,0.01751830682089,0.0229411525551351,0.00349614399654873,0.000173521286814397,-2.59676294865185e-05,-0.0149988691430195
-0.0128364558601175,-3.00122802946331e-05,0.00946772323210332,0.0175953396880942,0.0229715263452326,0.00348100844196897,0.000156305317680473,-2.11163027496454e-05,-0.0139982288173691
-0.00906212951735845,-2.54551302986967e-05,0.0106581327925335,0.0176604802325002,0.0229984648173566,0.00346839667184644,0.000141956737499509,-1.70685375078043e-05,-0.0129997299420625
-0.00481280463933937,-3.05575247997181e-05,0.00931240245241916,0.0177397512641911,0.0230327182193662,0.0034532642940784,0.00012473521089176,-1.21984395918011e-05,-0.0109982073798377
-0.00109792184972897,-2.54793896765743e-05,0.00824079455138754,0.0178067020076579,0.0230628476630427,0.00344065567698946,0.000110380128424113,-8.11217728746761e-06,-0.00999968724381275
0.00218799047106092,-3.06064433438339e-05,0.0104673698457073,0.0178880770340352,0.0231008762622213,0.00342552767791061,9.31470634235791e-05,-3.01867456317058e-06,-0.00799919843406289
0.00636813457283292,-3.06757220225209e-05,0.00915901586924767,0.0179705398515761,0.0231409150926649,0.00341040255876222,7.16293089549884e-05,-2.91370617998937e-06,-0.00699754303886543
0.0100275709647981,-2.5695566422011e-05,0.00812210000027502,0.0180400579543285,0.0231759174634903,0.00340072376987333,-2.80782052630645e-05,5.1654049390467e-06,-0.00599917776310733
0.0132730605555409,-3.15224376959996e-05,0.0113967763432975,0.0181243990130556,0.0232444014062174,0.00344189519642985,-7.50989983269047e-05,-1.29015273715078e-05,-0.00499853525043461
0.0178306157361002,-5.88522043977285e-05,0.00809620503779523,0.0181919546428914,0.0233210473979401,0.00349049131691522,-0.000155950289644163,-2.97911552093926e-05,-0.00399831719647007
0.0210696839111565,6.80152265077361e-06,0.00911872625485,0.0182593339321381,0.0234157442662911,0.00354882060332716,-0.000250299681359777,-5.98735696291049e-05,-0.00199851761277087
0.0247195653486919,-2.64251099119457e-05,0.0103991441503904,0.018315256750984,0.0234968453467524,0.0035974393171312,-0.000328420017136013,-8.45208624265021e-05,-0.0010001542113041
0.028884228845777,-2.54188042477522e-05,0.00814882303566067,0.0183834662328531,0.0235967171907061,0.00365579404424927,-0.000421941903212114,-0.000113966504151701,-0.000998492739435994
0.032148358275311,8.52655412399295e-05,0.00918833925796708,0.018452842086716,0.0236992871327382,0.00371416108366736,-0.000515346246042449,-0.000143352681630155,-0
0.0358235099749816,2.07553237324049e-05,0.0104488282676466,0.0185115179299414,0.02378675590081,0.00376280879881781,-0.000593133608813588,-0.000167818391863434,5.11815914912114e-07
0.0399983542129439,8.1056301639155e-05,0.00914709124619806,0.0185829289119647,0.0238940266480658,0.00382119512003686,-0.0006864419357205,-0.000197161549989318,0.00100216816573317
0.0436487375147567,6.28920096028621e-05,0.00808004943075913,0.0186432428729438,0.0239852734439894,0.00386985696847454,-0.000764178361840312,-0.000221605799803308,0.002
0.0468655495255753,7.48034624242744e-05,0.011280640739708,0.0187165478836298,0.0240969032469674,0.00392825775649222,-0.000857444980046675,-0.000250932271606218,0.00200117566137006
0.0513599761077263,6.21401618604001e-05,0.00787982351986166,0.0187783785735419,0.0241916311081107,0.00397692944505088,-0.000935135903770704,-0.000275367121459013,0.00300055194654948
0.0544848640264565,7.44627227557873e-05,0.00773350995940014,0.0188534272712705,0.0242899349623153,0.00403533920786873,-0.00095753048525793,-0.000304685655726131,0.004
0.0575509362974452,7.44007515886788e-05,0.0108391496772067,0.0189294552729969,0.0243038464029502,0.0040911072299744,-0.000880074567902994,-0.000333547208094774,0.00400183835718589
0.0618587362654104,6.19725207904394e-05,0.00736693315462411,0.0190190795595731,0.024309748772852,0.00410995525935031,-0.000814792884010473,-0.000298250754572759,0.00500243096742166
0.0647665020286071,7.43452749879214e-05,0.00813959729646324,0.0191719214274911,0.0243191535750062,0.00412177647710868,-0.000736447604019394,-0.000179553575716777,0.00700185561645445
0.0679842616379613,6.19417390771703e-05,0.00689717046846527,0.0193015738892545,0.0243289190676321,0.00413164230501597,-0.000671152015099646,-7.58754072469175e-05,0.00800021951831366
0.0706911638232637,7.43192298763859e-05,0.00887694640980446,0.0194588259594089,0.0243429406633162,0.00414349882039445,-0.000592784382734219,0.00152590461177439,0.00900086477046506
0.0741944695092752,5.67851821097306e-05,0.00727693694079423,0.0196178130207582,0.024359460443428,0.00415537416366155,-0.000514396528272509,0.000144714507235845,0.0100050399148534
0.0770637558297433,-0.000140976805092307,0.00600359831636404,0.0197515587506278,0.0243751226492002,0.00416528444650919,-0.00044905015423636,0.000245025742797929,0.0120008853771127
0.0794270007959285,-0.00023790949597794,0.00907417978694802,0.019913474652983,0.0243961747760439,0.00417719351275572,-0.000370589889664623,0.00036385521146006,0.0130015278097252
0.0830372448372176,-0.000203110799730505,0.00566986593488433,0.0200495174510622,0.0244155841048198,0.00418713145819597,-0.000305143472885249,0.000462478773575615,0.0140009045419854
0.0852956438597717,-0.000326913204641345,0.00563621407434439,0.0202140090954278,0.024441092607953,0.00419907318522808,-0.00022645773578213,0.000580622931460676,0.015
0.0875562952433706,-7.42838717314104e-05,0.00669858126621609,0.0203520409813623,0.0244642212128559,0.00420903789754773,-0.000160596662303703,0.000678983935472197,0.0150021882869617
0.0902588593221265,-0.00024357174178235,0.00583110093851569,0.0205187218796335,0.0245292127198228,0.00422101119216526,-9.32399693551288e-05,0.000796950850945575,0.016
0.0926248416524219,-0.000237612834235347,0.00608389402569859,0.0206856288143329,0.0246389095001589,0.00423285069381651,-9.44093553477087e-05,0.000914869601094106,0.016
0.0951002516010208,-0.000197000427674713,0.007385978396307,0.020752724188663,0.0247334900542945,0.00421551459562471,-0.000103680090898618,0.000977483031135065,0.016
0.0981203234803808,-0.000235921907942531,0.0068049425070652,0.0207448395589221,0.024850481213378,0.00415306112797339,-0.000114803589239303,0.000539670643733405,0.016
0.100912606086866,-0.000196394270394056,0.00724601413676795,0.0207388550058301,0.0249508113386199,0.00410039554172246,-0.000124072293532175,0.000146064649594345,0.016
0.103912838002377,-0.000235530278124784,0.00787025873631281,0.0207333287347319,0.0250745128194969,0.00403719901252136,-0.000135193926920728,-0.000379416238696165,0.016
0.107163009606909,-0.000196197021987295,0.00948104047777187,0.0207301050871695,0.0251802699207408,0.00398453845422402,-0.000144461415959022,-0.00085175283842142,0.016
0.111097244205437,-0.000197693843976005,0.00926530644556933,0.0207278965329918,0.0253102760515806,0.00392135132324148,-0.000155581883432869,-0.00139904707866686,0.016
0.114930389769259,-0.000102398242433765,0.00784714412831783,0.0207274997295065,0.0254435360689194,0.00385817195371753,-0.000166701887235039,-0.00194224800372384,0.016
0.11818437069663,-8.25207950081543e-05,0.0108727609244454,0.0207285530462812,0.0255569714301074,0.00380552962963414,-0.000175968263368159,-0.00239382613252786,0.016
0.12268215143729,-9.90309676038143e-05,0.00953394590725504,0.0207314768425262,0.0256958300641028,0.00374236878510008,-0.000187087615579993,-0.00293511619372705,0.016
0.126629577033034,-8.25308083394942e-05,0.0126234644553262,0.0207352950263057,0.0258126141290358,0.00368974402260473,-0.000196353526771112,-0.00338591253692148,0.016
0.131850896976273,-9.90427975443458e-05,0.0113640057029339,0.0207415320270615,0.0257242483483243,0.00362660660006695,-0.000207472395658992,-0.00392666792821852,0.016
0.13655039872133,-8.25402541644905e-05,0.0145174332854512,0.0207481058749145,0.0254844614413237,0.00357400315939922,-0.000215721089915508,-0.00437717996331641,0.016
0.142554143529875,-9.90533038481211e-05,0.0133373391572702,0.0207610230653781,0.0251976927607542,0.00352338999023231,-0.000214968678516129,-0.00491384336658451,0.016
0.148058836537076,-9.90580069097241e-05,0.0167470471676172,0.0207882144626038,0.0249126758653699,0.00352992887835996,-0.000211859180558298,-0.00484846406417945,0.016
0.154909365382787,-8.25512116659267e-05,0.0154497993304349,0.020812927101638,0.0246767338147801,0.00353992056180289,-0.000209267938548359,-0.00440033556928449,0.016
0.161283447909526,-9.90638470272881e-05,0.0166643865184686,0.0208441414909841,0.0243957541317027,0.00355192246029538,-0.000206158454759833,-0.00386207390467074,0.016
0.168121984456011,-8.25542271683179e-05,0.0177091110973215,0.0208714376848075,0.0241635921396402,0.00356193379497429,-0.000203567225449765,-0.00341339796902566,0.016
0.175425710935673,-9.90648692856038e-05,0.0190018635446242,0.0209057137390604,0.0238876174880462,0.00357395890696936,-0.000200457757295985,-0.00287477623997533,0.016
0.183221233635449,4.10028505149103e-05,0.0201066168451248,0.0209355274005262,0.0236599944151427,0.00358398927333186,-0.000197866539486592,-0.00242564627479089,0.016
0.191483507307811,0.000591730003781935,0.0212635560482228,0.0209727814355834,0.0233898801011029,0.00359603684366785,-0.000194757085752871,-0.0018860700887315,0.016
0.20013125318225,0.000643432807137572,0.0211204077528327,0.0210116213436875,0.023123284987168,0.00360809633409523,-0.000191647639503394,-0.00134500881515829,0.016
0.208666307077496,0.000538927365273137,0.0226691434098075,0.0210451784320252,0.0229041348728951,0.00361815484495086,-0.000189056440391373,-0.000890976535007393,0.016
0.217803685075961,0.000660757829074738,0.0230455755170693,0.0210868491427435,0.0228141024782873,0.00363023557105248,-0.000185947008311437,-0.000323913183672164,0.016
